ell,count,edge_lo,edge_hi,baseline
8.532292404501941,4.0,8.525123860362271,8.539460948641613,3.7386719653121423
8.546629492781285,3.0,8.539460948641613,8.553798036920956,3.683491963985469
8.560966581060626,5.0,8.553798036920956,8.568135125200296,3.6175186018564767
8.575303669339966,3.0,8.568135125200296,8.582472213479639,3.53845862721262
8.58964075761931,2.0,8.582472213479639,8.59680930175898,3.443962910515873
8.603977845898651,1.0,8.59680930175898,8.611146390038323,3.331912716416775
8.618314934177993,8.0,8.611146390038323,8.625483478317664,3.2007679277560146
8.632652022457336,4.0,8.625483478317664,8.639820566597006,3.049810378987531
8.646989110736676,4.0,8.639820566597006,8.654157654876348,2.8794728692807605
8.66132619901602,7.0,8.654157654876348,8.66849474315569,2.6914089425072554
8.675663287295361,0.0,8.66849474315569,8.682831831435033,2.4884761395949035
8.690000375574703,0.0,8.682831831435033,8.697168919714374,2.2745588800033167
8.704337463854046,3.0,8.697168919714374,8.711506007993716,2.054269844138009
8.718674552133386,2.0,8.711506007993716,8.725843096273058,1.832600743700993
8.73301164041273,0.0,8.725843096273058,8.7401801845524,1.614467016172002
8.74734872869207,1.0,8.7401801845524,8.754517272831741,1.404449002972765
8.761685816971411,2.0,8.754517272831741,8.768854361111083,1.206473286642557
8.776022905250755,0.0,8.768854361111083,8.783191449390426,1.0236544056710386
8.790359993530096,1.0,8.783191449390426,8.797528537669768,0.8582225672182937
8.80469708180944,0.0,8.797528537669768,8.81186562594911,0.7115325024139517
8.81903417008878,0.0,8.81186562594911,8.826202714228451,0.584129550030617
8.833371258368121,0.0,8.826202714228451,8.840539802507793,0.4758487670983383
8.847708346647465,0.0,8.840539802507793,8.854876890787136,0.3859279526543757
8.862045434926806,0.0,8.854876890787136,8.869213979066478,0.3132343673495639
8.876382523206148,0.0,8.869213979066478,8.883551067345818,0.2584203967523493
8.89071961148549,0.0,8.883551067345818,8.89788815562516,0.21719442056014007
8.905056699764831,0.0,8.89788815562516,8.912225243904503,0.18956099410319963
8.919393788044175,0.0,8.912225243904503,8.926562332183845,0.17479279433333128
8.933730876323516,0.0,8.926562332183845,8.940899420463186,0.17307014157807854
8.948067964602856,0.0,8.940899420463186,8.955236508742528,0.18572446609631943
8.9624050528822,1.0,8.955236508742528,8.96957359702187,0.21564029419006228
8.976742141161541,0.0,8.96957359702187,8.983910685301213,0.2677611273783019
8.991079229440885,0.0,8.983910685301213,8.998247773580555,0.3497512581439448
9.005416317720226,0.0,8.998247773580555,9.012584861859896,0.4712536413960808
9.019753405999566,0.0,9.012584861859896,9.026921950139238,0.6445469497359295
9.03409049427891,0.0,9.026921950139238,9.04125903841858,0.8837087786330343
9.04842758255825,0.0,9.04125903841858,9.055596126697923,1.203169704760124
9.062764670837593,1.0,9.055596126697923,9.069933214977263,1.6162263372889039
9.077101759116935,0.0,9.069933214977263,9.084270303256606,2.133231413199315
9.091438847396276,0.0,9.084270303256606,9.098607391535948,2.7586120872575317
9.10577593567562,0.0,9.098607391535948,9.11294447981529,3.4887007050356638
9.12011302395496,0.0,9.11294447981529,9.127281568094633,4.310110623911667
9.134450112234303,0.0,9.127281568094633,9.141618656373973,5.198947637219757
9.148787200513645,0.0,9.141618656373973,9.155955744653316,6.121027391401807
9.163124288792986,0.0,9.155955744653316,9.170292832932658,7.034723061673874
9.17746137707233,0.0,9.170292832932658,9.184629921212,7.894135113658127
9.19179846535167,0.0,9.184629921212,9.19896700949134,8.654074145707275
9.206135553631011,5.0,9.19896700949134,9.213304097770683,9.27501866747262
9.220472641910355,107.0,9.213304097770683,9.227641186050025,9.727620674932917
9.234809730189696,3.0,9.227641186050025,9.241978274329368,9.996119523302523
9.24914681846904,3.0,9.241978274329368,9.25631536260871,10.079472356278739
9.26348390674838,4.0,9.25631536260871,9.27065245088805,9.990967580740099
9.27782099502772,5.0,9.27065245088805,9.284989539167393,9.755470876637986
9.292158083307065,7.0,9.284989539167393,9.299326627446735,9.405339838923641
9.306495171586405,4.0,9.299326627446735,9.313663715726078,8.97583949600749
9.320832259865748,4.0,9.313663715726078,9.328000804005418,8.501033631935782
9.33516934814509,10.0,9.328000804005418,9.34233789228476,8.010121394356144
9.34950643642443,5.0,9.34233789228476,9.356674980564103,7.525267416008727
9.363843524703775,7.0,9.356674980564103,9.371012068843445,7.06116231185532
9.378180612983115,8.0,9.371012068843445,9.385349157122786,6.625288707826062
