"k","deltaD","D_base","D_harmonic","amplitude","phase"
0.5,20.1962187683139,1450.75810131135,1430.56188254304,16.7773844119385,-0.20206691351197
0.531812725090036,20.1735085716266,1450.75810131135,1430.58459273973,13.966818352299,-0.515016013230725
0.563625450180072,20.1494984325159,1450.75810131135,1430.60860287884,11.7540500791619,-0.828015449008035
0.595438175270108,20.1242073118542,1450.75810131135,1430.6338939995,9.98806538847242,-1.14106865260184
0.627250900360144,20.0976555500545,1450.75810131135,1430.6604457613,8.56142736517876,-1.45417913228211
0.65906362545018,20.0698649170429,1450.75810131135,1430.68823639431,7.39628145506243,-1.76735047801643
0.690876350540216,20.0408586657845,1450.75810131135,1430.71724264557,6.43527064422631,-2.08058636680947
0.722689075630252,20.0106615894911,1450.75810131135,1430.74743972186,5.63550457569639,-2.39389056819147
0.754501800720288,19.9793000826689,1450.75810131135,1430.77880122868,4.96447448042961,-2.7072669498674
0.786314525810324,19.9468022061606,1450.75810131135,1430.81129910519,4.39723515377523,-3.02071948352801
0.81812725090036,19.9131977563418,1450.75810131135,1430.84490355501,3.91442843065861,2.94893305635247
0.849939975990396,19.8785183386553,1450.75810131135,1430.8795829727,3.50087567649603,2.63531585764979
0.881752701080432,19.8427974456736,1450.75810131135,1430.91530386568,3.14456142737387,2.32160990734634
0.913565426170468,19.8060705398802,1450.75810131135,1430.95203077147,2.83589000744208,2.00781075631796
0.945378151260504,19.7683751413877,1450.75810131135,1430.98972616997,2.56713532695451,1.69391381984346
0.97719087635054,19.7297509208104,1450.75810131135,1431.02835039054,2.33202916443002,1.3799143707625
1.00900360144058,19.6902397975239,1450.75810131135,1431.06786151383,2.12544991734512,1.06580753246331
1.04081632653061,19.6498860435661,1450.75810131135,1431.10821526779,1.94318505712916,0.751588271707959
1.07262905162065,19.6087363934275,1450.75810131135,1431.14936491793,1.78174821798167,0.43725139130211
1.10444177671068,19.5668401600033,1450.75810131135,1431.19126115135,1.638237178257,0.122791522622345
1.13625450180072,19.5242493570017,1450.75810131135,1431.23385195435,1.51022272877681,-0.191796881983852
1.16806722689076,19.4810188280921,1450.75810131135,1431.27708248326,1.3956610705975,-0.506519556905941
1.19987995198079,19.4372063831117,1450.75810131135,1431.32089492824,1.29282428189328,-0.821382431060565
1.23169267707083,19.3928729416418,1450.75810131135,1431.36522836971,1.20024476616237,-1.13639163573429
1.26350540216086,19.3480826843065,1450.75810131135,1431.41001862705,1.11667059634152,-1.4515535124418
1.2953181272509,19.3029032121228,1450.75810131135,1431.45519809923,1.04102940788421,-1.76687462075493
1.32713085234094,19.2574057142685,1450.75810131135,1431.50069559708,0.972399042446282,-2.08236174605002
1.35894357743097,19.2116651446374,1450.75810131135,1431.54643616672,0.909983554597349,-2.39802190711058
1.39075630252101,19.1657604075619,1450.75810131135,1431.59234090379,0.853093503820311,-2.71386236351234
1.42256902761104,19.1197745530824,1450.75810131135,1431.63832675827,0.801129689487497,-3.02989062270423
1.45438175270108,19.0737949821694,1450.75810131135,1431.68430632918,0.75356966654228,2.93707086049373
1.48619447779112,19.027913662286,1450.75810131135,1431.73018764907,0.709956518225705,2.62064344901397
1.51800720288115,18.9822273536981,1450.75810131135,1431.77587395765,0.669889469529122,2.30400416111308
1.54981992797119,18.936837846933,1450.75810131135,1431.82126346442,0.633016008683366,1.98714443695284
1.58163265306122,18.891852211771,1450.75810131135,1431.86624909958,0.59902524950445,1.6700554420588
1.61344537815126,18.8473830581704,1450.75810131135,1431.91071825318,0.567642319010841,1.35272806477748
1.6452581032413,18.8035488094829,1450.75810131135,1431.95455250187,0.53862359556867,1.03515291513699
1.67707082833133,18.7604739883157,1450.75810131135,1431.99762732304,0.511752655308962,0.717320325364854
1.70888355342137,18.7182895153576,1450.75810131135,1432.039811796,0.486836810525796,0.39922035234863
1.7406962785114,18.6771330214488,1450.75810131135,1432.0809682899,0.463704144607877,0.0808427823586725
1.77250900360144,18.6371491731311,1450.75810131135,1432.12095213822,0.44220096486214,-0.237822861611477
1.80432172869148,18.5984900118463,1450.75810131135,1432.15961129951,0.422189608193682,-0.556787309493312
