ell,count,edge_lo,edge_hi,baseline
8.580566425693636,5.0,8.571198494980178,8.589934356407095,3.9358495498467065
8.599302287120555,1.0,8.589934356407095,8.608670217834014,3.8790308703765035
8.618038148547473,2.0,8.608670217834014,8.62740607926093,3.8567893411906056
8.63677400997439,2.0,8.62740607926093,8.64614194068785,3.8729918162653205
8.655509871401307,1.0,8.64614194068785,8.664877802114766,3.927831775650093
8.674245732828226,2.0,8.664877802114766,8.683613663541685,4.01731246340026
8.692981594255144,2.0,8.683613663541685,8.702349524968602,4.133154639697029
8.71171745568206,1.0,8.702349524968602,8.721085386395519,4.263048675696511
8.730453317108978,6.0,8.721085386395519,8.739821247822437,4.391838485997586
8.749189178535897,6.0,8.739821247822437,8.758557109249354,4.503054070327461
8.767925039962813,5.0,8.758557109249354,8.777292970676273,4.580708583671466
8.78666090138973,11.0,8.777292970676273,8.79602883210319,4.610955535618186
8.805396762816649,9.0,8.79602883210319,8.814764693530108,4.583913841130983
8.824132624243568,7.0,8.814764693530108,8.833500554957025,4.494707696321145
8.842868485670483,5.0,8.833500554957025,8.852236416383942,4.344308895928695
8.861604347097401,9.0,8.852236416383942,8.87097227781086,4.139668536271105
8.88034020852432,5.0,8.87097227781086,8.889708139237777,3.892956747951096
8.899076069951237,0.0,8.889708139237777,8.908444000664696,3.6206138097778457
8.917811931378154,3.0,8.908444000664696,8.927179862091613,3.341688404676652
8.936547792805072,2.0,8.927179862091613,8.945915723518532,3.0762263587381637
8.955283654231991,1.0,8.945915723518532,8.964651584945448,2.8435490650096145
8.974019515658906,1.0,8.964651584945448,8.983387446372365,2.660561472607354
8.992755377085825,0.0,8.983387446372365,9.002123307799284,2.5404929518166672
9.011491238512743,0.0,9.002123307799284,9.0208591692262,2.4916435130067125
9.03022709993966,0.0,9.0208591692262,9.03959503065312,2.5170635509111117
9.048962961366577,1.0,9.03959503065312,9.058330892080036,2.6143114026945438
9.067698822793496,0.0,9.058330892080036,9.077066753506955,2.776349994996703
9.086434684220414,0.0,9.077066753506955,9.095802614933872,2.991602998790566
9.10517054564733,0.0,9.095802614933872,9.114538476360789,3.2462276133907855
9.123906407074248,3.0,9.114538476360789,9.133274337787707,3.5249097233257563
9.142642268501167,10.0,9.133274337787707,9.152010199214624,3.8124109938465356
9.161378129928083,10.0,9.152010199214624,9.170746060641543,4.095780251393532
9.180113991355,6.0,9.170746060641543,9.18948192206846,4.364977036193555
9.198849852781919,3.0,9.18948192206846,9.208217783495378,4.613939748586147
