k,deltaD,D_base,D_harmonic,amplitude,phase
0.5,4.399935058778169,609.57744014345,605.1775050846718,12.758473361294095,-0.16834079667785362
0.531812725090036,4.391187374607057,609.57744014345,605.1862527688429,10.632139982643292,-0.4792903226940521
0.563625450180072,4.381928751964665,609.57744014345,605.1955113914853,8.957502339034114,-0.7903173796354827
0.595438175270108,4.372164671852374,609.57744014345,605.2052754715976,7.620516111942105,-1.1014270672878232
0.6272509003601441,4.361901044077172,609.57744014345,605.2155390993728,6.540036829594915,-1.4126245660531078
0.65906362545018,4.351144227068403,609.57744014345,605.2262959163816,5.657255803540383,-1.7239151420196956
0.690876350540216,4.339901049097648,609.57744014345,605.2375390943523,4.928842041174572,-2.035304151952766
0.7226890756302521,4.328178830945603,609.57744014345,605.2492613125044,4.322389275919578,-2.346797048236179
0.7545018007202882,4.315985410060534,609.57744014345,605.2614547333894,3.813331775333762,-2.65839938377515
0.7863145258103241,4.303329166279582,609.57744014345,605.2741109771704,3.3828166149524543,-2.970116816871799
0.8181272509003601,4.290219049155894,609.57744014345,605.2872210942941,3.0162112146588296,3.001230191110726
0.8499399759903962,4.276664606955364,609.57744014345,605.3007755364946,2.7020404584550426,2.6892651422453966
0.8817527010804321,4.262676017393801,609.57744014345,605.3147641260562,2.43121913292105,2.377167340385338
0.9135654261704682,4.24826412015932,609.57744014345,605.3291760232906,2.196490475647948,2.0649306578065443
0.9453781512605042,4.233440451303977,609.57744014345,605.343999692146,1.9920105928586531,1.7525488378455367
0.9771908763505401,4.218217279562396,609.57744014345,605.3592228638876,1.8130374515643684,1.4400154904975264
1.0090036014405763,4.20260764466309,609.57744014345,605.3748324987869,1.6556957443167248,1.1273240881803472
1.0408163265306123,4.186625397710941,609.57744014345,605.390814745739,1.5167974181790937,0.8144679617006568
1.0726290516206483,4.170285243698572,609.57744014345,605.4071548997514,1.393703468041865,0.5014402964693427
1.1044417767106842,4.15360278622552,609.57744014345,605.4238373572244,1.2842166178767165,0.18823412900875225
1.1362545018007202,4.136594574486821,609.57744014345,605.4408455689631,1.1864973339033638,-0.1251576561885429
1.1680672268907561,4.119278152602192,609.57744014345,605.4581619908478,1.098997613225672,-0.4387423293902847
1.1998799519807923,4.101672111347739,609.57744014345,605.4757680321022,1.0204084239362714,-0.7525273178764756
1.2316926770708283,4.083796142351957,609.57744014345,605.493644001098,0.9496177091343868,-1.0665202076309117
1.2635054021608643,4.06567109481648,609.57744014345,605.5117690486335,0.8856766242999438,-1.3807287443903296
1.2953181272509005,4.0473190348084245,609.57744014345,605.5301211086415,0.8277722350926435,-1.695160833950376
1.3271308523409364,4.028763307172198,609.57744014345,605.5486768362778,0.7752053170278003,-2.0098245416257567
1.3589435774309724,4.010028600099304,609.57744014345,605.5674115433507,0.7273722086687755,-2.3247280907411088
1.3907563025210083,3.991141012375124,609.57744014345,605.5862991310748,0.6837499040589298,-2.6398798600258577
1.4225690276110443,3.9721281233274794,609.57744014345,605.6053120201225,0.6438837479127875,-2.955288379769248
1.4543817527010803,3.9530190654641046,609.57744014345,605.6244210779859,0.6073772331019929,3.0122229806040957
1.4861944777911165,3.933844599793474,609.57744014345,605.6435955436565,0.5738835046914164,2.696274790626397
1.5180072028811524,3.9146371937795266,609.57744014345,605.6628029496704,0.5430982558612345,2.380043410430596
1.5498199279711884,3.895431101879126,609.57744014345,605.6820090415708,0.5147537642495736,2.0635197725505194
1.5816326530612244,3.876262448566308,609.57744014345,605.7011776948837,0.48861386674011403,1.746694701787637
1.6134453781512605,3.857169313728832,609.57744014345,605.7202708297211,0.4644697097071717,1.4295589302945462
1.6452581032412965,3.838191820279121,609.57744014345,605.7392483231708,0.4421361425943757,1.1121031152968628
1.6770708283313325,3.819372223784967,609.57744014345,605.758067919665,0.4214486472519513,0.7943178597082848
1.7088835534213684,3.8007550038794307,609.57744014345,605.7766851395705,0.4022607150809721,0.47619373590331504
1.7406962785114046,3.782386957151516,609.57744014345,605.7950531862984,0.3844415997882342,0.15772131291893055
1.7725090036014406,3.7643172911717784,609.57744014345,605.8131228522782,0.36787438625309204,-0.16110881263694526
1.8043217286914766,3.7465977192255195,609.57744014345,605.8308424242244,0.35245432629487444,-0.4803059816940693
1.8361344537815125,3.7292825552646036,609.57744014345,605.8481575881854,0.3380874004888556,-0.7998794335754493
1.8679471788715485,3.712428808501727,609.57744014345,605.8650113349482,0.3246890719975721,-1.1198382623400742
1.8997599039615847,3.696096276973094,609.57744014345,605.8813438664769,0.31218320397345,-1.4401913683759915
1.9315726290516206,3.680347639307797,609.57744014345,605.8970925041422,0.3005011166785433,-1.7609474050353742
1.9633853541416566,3.6652485438083886,609.57744014345,605.9121915996416,0.289580764253951,-2.0821147201454457
1.9951980792316926,3.650867693843793,609.57744014345,605.9265724496062,0.27936601420491375,-2.403701292283402
2.0270108043217285,3.637276928408255,609.57744014345,605.9401632150417,0.269806015268407,-2.725714661772925
2.0588235294117645,3.624551296549839,609.57744014345,605.9528888469001,0.26085464149435045,-3.0481618564438637
2.090636254501801,3.612769124221245,609.57744014345,605.9646710192287,0.25247000218115145,2.912135994879125
2.1224489795918364,3.6020120719240367,609.57744014345,605.9754280715259,0.24461400882063275,2.58880251781509
2.154261704681873,3.5923651813326387,609.57744014345,605.9850749621173,0.23725199147893364,2.2650180240806628
2.186074429771909,3.5839169088892504,609.57744014345,605.9935232345607,0.23035235811380572,1.9407783752006509
2.2178871548619448,3.576759144147559,609.57744014345,606.0006809993024,0.22388629123270135,1.6160803852261467
2.2496998799519807,3.5709872104280294,609.57744014345,606.0064529330219,0.2178274770654704,1.2909219184439218
