"k_low","k_high","ratio","rational","rational_error"
66.6386554621849,75.9915966386555,1.14035308953342,"65/57",2.21234043507046e-06
45.9921968787515,71.7923169267707,1.56096733356825,"64/41",8.27618784771111e-06
57.890156062425,61.2304921968787,1.05770128052258,"55/52",8.97283026990436e-06
8.13505402160864,11.2208883553421,1.37932561056593,"40/29",1.52657383403199e-05
8.13505402160864,28.2725090036014,3.47539290194053,"212/61",1.69341250435551e-05
21.3373349339736,43.1290516206483,2.02129515021942,"95/47",1.85544747401956e-05
21.3373349339736,28.2725090036014,1.32502531788005,"53/40",2.53178800493359e-05
11.2208883553421,66.6386554621849,5.93880389429764,"291/49",2.83840935537683e-05
21.3373349339736,75.9915966386555,3.56143805558681,"203/57",3.45468148825745e-05
28.2725090036014,57.890156062425,2.04757759755424,"43/21",4.14500648031613e-05
8.13505402160864,43.1290516206483,5.3016306352837,"334/63",4.3333696400083e-05
16.438175270108,57.890156062425,3.52168991455488,"81/23",4.9215879899922e-05
11.2208883553421,57.890156062425,5.15914197068578,"227/44",5.1061594872337e-05
28.2725090036014,43.1290516206483,1.52547662519638,"90/59",5.289638282302e-05
43.1290516206483,75.9915966386555,1.7619584429321,"37/21",5.36810273359389e-05
8.13505402160864,66.6386554621849,8.19154430753339,"385/47",5.494583125909e-05
8.13505402160864,71.7923169267707,8.82505718291153,"353/40",5.71829115347811e-05
8.13505402160864,21.3373349339736,2.6228879214934,"160/61",6.28981787342831e-05
11.2208883553421,21.3373349339736,1.90157269712207,"116/61",6.66471402235302e-05
16.438175270108,71.7923169267707,4.36741400715694,"214/49",6.70683814325557e-05
45.9921968787515,66.6386554621849,1.44891220651763,"71/49",6.73853191095475e-05
16.438175270108,28.2725090036014,1.71992989118528,"43/25",7.01088147225803e-05
45.9921968787515,57.890156062425,1.25869516985761,"73/58",7.4480202442162e-05
21.3373349339736,45.9921968787515,2.15547991448183,"97/45",7.56410737281499e-05
21.3373349339736,61.2304921968787,2.86964104872285,"66/23",7.58313315492032e-05
16.438175270108,75.9915966386555,4.62287300080333,"282/61",7.78188688004278e-05
61.2304921968787,71.7923169267707,1.17249289285364,"34/29",7.90997501936008e-05
61.2304921968787,66.6386554621849,1.08832467405156,"37/34",8.93799339165557e-05
45.9921968787515,75.9915966386555,1.65227151116505,"38/23",9.75981215767252e-05
16.438175270108,61.2304921968787,3.72489593222815,"149/40",0.000104067771853789
11.2208883553421,43.1290516206483,3.84363967048251,"123/32",0.00011032951749268
28.2725090036014,66.6386554621849,2.3570124410853,"33/14",0.000130416057552818
8.13505402160864,57.890156062425,7.11613664871246,"306/43",0.000142421054978747
57.890156062425,71.7923169267707,1.24014723417492,"31/25",0.000147234174918243
43.1290516206483,57.890156062425,1.34225432480203,"51/38",0.000149061644131754
11.2208883553421,16.438175270108,1.46496201989943,"63/43",0.000154259170334736
16.438175270108,66.6386554621849,4.05389615131819,"150/37",0.000157902735861803
16.438175270108,21.3373349339736,1.29803549258745,"61/47",0.000163152161921865
8.13505402160864,16.438175270108,2.02065963255368,"97/48",0.000173700779655395
57.890156062425,66.6386554621849,1.15112240136866,"61/53",0.000179005142240563
57.890156062425,75.9915966386555,1.31268598683187,"21/16",0.000185986831873208
8.13505402160864,75.9915966386555,9.34125285914558,"383/41",0.000210555488568076
8.13505402160864,45.9921968787515,5.653582232716,"147/26",0.000263921130149392
43.1290516206483,45.9921968787515,1.06638553713832,"16/15",0.000281129528342472
21.3373349339736,66.6386554621849,3.12310115899629,"178/57",0.000294141452426899
43.1290516206483,61.2304921968787,1.41970411813007,"71/50",0.000295881869928794
61.2304921968787,75.9915966386555,1.24107440447015,"36/29",0.000304905874677575
11.2208883553421,61.2304921968787,5.45683106879213,"251/46",0.000309329661691393
28.2725090036014,75.9915966386555,2.68782641926033,"43/16",0.000326419260328947
71.7923169267707,75.9915966386555,1.05849204889387,"18/17",0.000331480517896443
43.1290516206483,66.6386554621849,1.54509902161357,"17/11",0.000355523840973149
11.2208883553421,28.2725090036014,2.5196319674762,"63/25",0.000368032523804462
28.2725090036014,45.9921968787515,1.626746210352,"96/59",0.000372433715794651
28.2725090036014,71.7923169267707,2.53929769436542,"160/63",0.000384845317119797
11.2208883553421,75.9915966386555,6.7723333689954,"149/22",0.000393903731872314
66.6386554621849,71.7923169267707,1.07733741668168,"14/13",0.000414339758602056
8.13505402160864,61.2304921968787,7.52674684571682,"143/19",0.000431056243132666
11.2208883553421,45.9921968787515,4.09880175457366,"250/61",0.000441098835955778
21.3373349339736,71.7923169267707,3.36463373466862,"212/63",0.000445630410748077
16.438175270108,43.1290516206483,2.6237128459797,"160/61",0.000762026307566721
28.2725090036014,61.2304921968787,2.16572544690247,"13/6",0.000941219764199364
16.438175270108,45.9921968787515,2.79788943255678,"179/64",0.00101443255678113
21.3373349339736,57.890156062425,2.71309215708338,"19/7",0.00119355720233427
11.2208883553421,71.7923169267707,6.39809564566171,"403/63",0.00127024883631233
45.9921968787515,61.2304921968787,1.33132349294598,"4/3",0.00200984038735097
43.1290516206483,71.7923169267707,1.66459298846256,"5/3",0.00207367820411108
