"quantity","observed","median","mean","sd","ci_lo","ci_hi","iqr","bias","n_valid","multimodal","n_failed","failure_rate"
"k_best",31.3265306122449,31.3265306122449,31.3169867947179,0.085342401905002,31.1507653061224,31.4855942376951,0.103391356542616,-0.00954381752701394,60,FALSE,0,0
"delta_log_x",0.200570736190098,0.200570736190098,0.200633325758078,0.00054702602883651,0.199557463001834,0.201702490437084,0.000662439481855209,6.2589567980581e-05,60,FALSE,0,0
"scale_ratio",1.22210005588453,1.22210005588453,1.22217672881203,0.000668597697625947,1.22086236183153,1.22348396225495,0.000809624939699383,7.66729274956912e-05,60,FALSE,0,0
"amplitude",0.261305834349196,0.263342627664605,0.26110934172624,0.0125514175075516,0.235630079281567,0.284793917665264,0.0135124983503017,-0.00019649262295629,60,FALSE,0,0
"phase",-0.725632681511384,-0.701765493389591,-0.624370980090144,0.834268461257086,-2.23890790482117,1.00209819980362,1.04756761047303,0.10126170142124,60,FALSE,0,0
"deltaD",315.727660603729,320.696171883451,315.968858244776,29.7799595285671,257.151753051282,374.459699824145,32.8583860219123,0.241197641047449,60,FALSE,0,0
