element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Fe,1,861.6474,0.0006,861.64816,0.00010,11602.489,138,,,28604.613,40207.091,3d7.(2D2).4s,a 1D,2,3d5.(6S).4s2.4p,y 7P*,3,,,L11631,,11602.489,9.358974923043345,wn(cm-1)
Fe,1,861.62790,0.00022,861.62803,0.00010,11602.751,263,,,39625.804,51228.553,3d6.(5D).4s.4p.(1P*),x 5D*,4,3d6.(5D).4s (6D).4d,e 7G,5,,,L11631,,11602.751,9.358997504150027,wn(cm-1)
Fe,1,861.39404,0.00022,861.39395,0.00010,11605.901,182,,,40231.336,51837.238,3d6.(5D).4s.4p.(1P*),x 5D*,2,3d6.(5D).4s (6D).4d,e 5P,3,,,L11631,,11605.901,9.35926895464352,wn(cm-1)
Fe,1,861.18034,0.00022,861.18033,0.00010,11608.781,4680,1.27e+06,C+,22946.816,34555.597,3d7.(4P).4s,b 3P,1,3d6.(5D).4s.4p.(3P*),z 3P*,0,,T5720,L11631,,11608.781,9.359517073486137,wn(cm-1)
Fe,1,861.06114,0.00022,861.06091,0.00010,11610.388,200,,,35767.564,47377.955,3d7.(4F).4p,z 3G*,4,3d7.(4F).5s,e 5F,4,,,L11631,,11610.388,9.359655493599497,wn(cm-1)
Fe,1,860.7080,0.0006,860.70803,0.00010,11615.151,81,,,40404.518,52019.669,3d6.(5D).4s.4p.(1P*),x 5D*,1,3d6.(5D).4s (6D).4d,e 5P,1,,,L11631,,11615.151,9.360065645550483,wn(cm-1)
Fe,2,860.55043,0.00010,860.55037,0.00005,11617.2782,60,,,98294.909,109912.188,3d6.(3H).5s,e 4H,11/2,3d6.(3H).5p,4I*,9/2,,,L18349c139,,11617.2782,9.360248768889642,wn(cm-1)
Fe,2,,,860.04854,0.00016,11624.0576,,1.090e-01,C+,21251.5833,32875.6409,3d6.(3H).4s,a 4H,13/2,3d6.(1I).4s,a 2I,13/2,M1,T8961,,,11624.0576,9.360832160502811,wn(cm-1)
Fe,1,859.88297,0.00022,859.88280,0.00010,11626.296,490,6.69e+05,B,35379.208,47005.506,3d7.(4F).4p,z 3G*,5,3d7.(4F).5s,e 5F,5,,T5720,L11631,,11626.296,9.36102470811266,wn(cm-1)
Fe,2,859.70361,0.00004,859.70356,0.00005,11628.7213,250,1.6e+07,D,98294.909,109923.631,3d6.(3H).5s,e 4H,11/2,3d6.(3H).5p,2I*,13/2,,T6892c83,L18349c139,,11628.7213,9.361233291058655,wn(cm-1)
Fe,2,859.65795,0.00009,859.65795,0.00007,11629.3390,70,,,110943.996,122573.335,3d6.(3H).5p,2H*,9/2,3d6.(3H).6s,2H,9/2,,,L18349c139,,11629.339,9.361286408127935,wn(cm-1)
Fe,2,859.5230,0.0003,859.52321,0.00005,11631.165,22,1.9e+05,D+,90067.357,101698.519,3d6.(3F1).4p,4G*,9/2,3d6.(5D).6s,6D,9/2,,T6892c83,L18349c139,,11631.165,9.36144341246488,wn(cm-1)
Fe,2,859.45390,0.00017,859.45368,0.00005,11632.100,34,2.4e+04,D,98130.136,109762.239,3d6.(3H).5s,e 4H,13/2,3d6.(3H).5p,4I*,11/2,,T6892c83,L18349c139,,11632.1,9.361523796710213,wn(cm-1)
Fe,1,859.29502,0.00022,859.29507,0.00010,11634.251,251,,,39969.853,51604.103,3d6.(5D).4s.4p.(1P*),x 5D*,3,3d6.(5D).4s (6D).4d,f 5F,3,,,L11631,,11634.251,9.361708698932837,wn(cm-1)
Fe,2,859.2831,0.0007,859.28274,0.00007,11634.412,16,1.0e+05,D+,91167.936,102802.353,3d6.(5D).5p,w 6P*,7/2,3d6.(5D).6s,4D,5/2,,T6892c83,L18349c139,,11634.412,9.36172253728702,wn(cm-1)
Fe,2,858.54403,0.00012,858.54369,0.00004,11644.4274,60,3.8e+06,C+,90386.533,102030.965,3d6.(5D).5p,6F*,9/2,3d6.(5D).6s,6D,7/2,,T6892c83,L18349c139,,11644.4274,9.36258300979133,wn(cm-1)
Fe,1,858.4795,0.0011,858.47933,0.00010,11645.303,27,,,40404.518,52049.823,3d6.(5D).4s.4p.(1P*),x 5D*,1,3d6.(5D).4s (4D).5s,g 5D,2,,,L11631,,11645.303,9.3626582017309,wn(cm-1)
Fe,2,858.41993,0.00008,858.42007,0.00007,11646.1109,80,,,110668.928,122315.037,3d6.(3H).5p,2H*,11/2,3d6.(3H).6s,2H,11/2,,,L18349c139,,11646.1109,9.362727574934587,wn(cm-1)
Fe,2,858.2520,0.0008,858.24939,0.00022,11648.389,50,,,58666.199,70314.624,3d6.(1G1).4s,d 2G,7/2,3d6.(3G).4p,x 2G*,9/2,,,L18349c139,,11648.389,9.362923166170033,wn(cm-1)
Fe,1,858.22568,0.00022,858.22581,0.00010,11648.747,710,7.40e+04,C,24118.819,35767.564,3d6.4s2,b 3G,4,3d7.(4F).4p,z 3G*,4,,T5720,L11631,,11648.747,9.36295389956147,wn(cm-1)
Fe,5,,,857.90,0.05,11653.2,,1.74e-01,B,24932.4,36585.6,3d4,3H,4,3d4,1G2,4,M1,T9277,,,11653.2,9.36333609938831,wn(cm-1)
Fe,2,857.7124,0.0005,857.71260,0.00005,11655.717,11bl(Fe II)*,7.0e+05,D+,90042.804,101698.519,3d6.(5D).5p,4F*,9/2,3d6.(5D).6s,6D,9/2,,T6892c83,L18349c148,,11655.717,9.363552068239182,wn(cm-1)
Fe,2,,,857.52244,0.00024,11658.300,,1.58e-03,E,21251.5833,32909.883,3d6.(3H).4s,a 4H,13/2,3d6.(1I).4s,a 2I,11/2,M1,T8961,,,11658.3,9.363773651676352,wn(cm-1)
Fe,2,,,857.48543,0.00018,11658.8029,,4.82e-02,C,20340.2461,31999.049,3d7,a 2H,11/2,3d7,b 2F,7/2,E2,T8961,,,11658.8029,9.36381678739542,wn(cm-1)
Fe,2,857.2438,0.0009,857.24285,0.00009,11662.090,7,,,103385.785,115047.887,3d6.(5D<3>).4f,2[3]*,7/2,3d6.(5D).6d,6P,5/2,,,L18349c139,,11662.09,9.364098689124987,wn(cm-1)
Fe,1,857.18047,0.00022,857.18045,0.00010,11662.951,162,,,40404.518,52067.469,3d6.(5D).4s.4p.(1P*),x 5D*,1,3d6.(5D).4s (6D).4d,e 5P,2,,,L11631,,11662.951,9.36417251536181,wn(cm-1)
Fe,2,857.08332,0.00008,857.08352,0.00006,11664.2727,80,,,98130.136,109794.406,3d6.(3H).5s,e 4H,13/2,3d5.(2G2).4s.4p.(3P*),4H*,11/2,,,L18349c139,,11664.2727,9.36428583360477,wn(cm-1)
Fe,1,857.0099,0.0006,857.00946,0.00016,11665.272,71,,,45509.152,57174.430,3d6.(5D).4s (6D).5s,e 5D,1,3d6.4s.(6D).6p,7F*,1,,,L11631,,11665.272,9.364371501800482,wn(cm-1)
Fe,3,856.8419,0.0020,856.8389,0.0017,11667.56,190,3.48e+07,B,198737.2,210404.8,3d5.(6S).6p,7P*,4,3d5.(6S).6d,7D,4,,u44,L1171,,11667.56,9.364567620300571,wn(cm-1)
Fe,1,856.7790,0.0011,856.77898,0.00010,11668.416,16,,,39625.804,51294.220,3d6.(5D).4s.4p.(1P*),x 5D*,4,3d6.(5D).4s (4D).5s,e 3D,3,,,L11631,,11668.416,9.364640983420276,wn(cm-1)
Fe,3,856.3490,0.0020,856.3472,0.0022,11674.27,710,9.29e+07,B,198737.2,210411.5,3d5.(6S).6p,7P*,4,3d5.(6S).6d,7D,5,,u44,L1171,,11674.27,9.365142553815623,wn(cm-1)
Fe,1,856.2106,0.0006,856.21037,0.00010,11676.162,72,,,36079.372,47755.537,3d7.(4F).4p,z 3G*,3,3d7.(4F).5s,e 5F,3,,,L11631,,11676.162,9.365304606492348,wn(cm-1)
Fe,1,855.9741,0.0011,855.97380,0.00016,11679.388,24,,,41178.412,52857.804,3d8,3P,1,3d7.(2D2).4p,t 3D*,1,,,L11631,,11679.388,9.36558085774916,wn(cm-1)
Fe,2,855.7085,0.0005,855.71018,0.00009,11683.013,50bl(Fe II)*,,,103364.897,115047.887,3d6.(5D<3>).4f,2[3]*,5/2,3d6.(5D).6d,6P,5/2,,,L18349c148,,11683.013,9.365891185444424,wn(cm-1)
Fe,2,855.50978,0.00016,855.50983,0.00006,11685.727,50,3.7e+06,E,98294.909,109980.635,3d6.(3H).5s,e 4H,11/2,3d5.(2H).4s.4p.(3P*),4H*,11/2,,T6892c83,L18349c139,,11685.727,9.366123461554492,wn(cm-1)
Fe,2,855.16346,0.00007,855.16347,0.00006,11690.4592,90,,,102824.994,114515.453,3d6.(3G).5s,f 4G,9/2,3d6.(3G).5p,2H*,11/2,,,L18349c139,,11690.4592,9.366528335131745,wn(cm-1)
Fe,1,853.80147,0.00022,853.80153,0.00010,11709.108,123,,,39625.804,51334.911,3d6.(5D).4s.4p.(1P*),x 5D*,4,3d6.(5D).4s (6D).4d,e 7G,4,,,L11631,,11709.108,9.368122279480284,wn(cm-1)
Fe,2,853.7814,0.0009,853.78213,0.00007,11709.383,12,,,92274.123,103983.496,3d6.(3P1).4p,4P*,5/2,3d6.(3G).5s,e 2G,7/2,,,L18349c139,,11709.383,9.368145765195056,wn(cm-1)
Fe,1,852.7853,0.0006,852.78524,0.00010,11723.061,60,,,40491.284,52214.345,3d6.(5D).4s.4p.(1P*),x 5D*,0,3d6.(5D).4s (4D).5s,g 5D,1,,,L11631,,11723.061,9.369313206504508,wn(cm-1)
Fe,1,852.66684,0.00022,852.66690,0.00010,11724.689,500,1.77e+06,C,39625.804,51350.492,3d6.(5D).4s.4p.(1P*),x 5D*,4,3d6.(5D).4s (4D).5s,g 5D,4,,T5720,L11631,,11724.689,9.369452068442444,wn(cm-1)
Fe,1,852.5029,0.0011,852.50265,0.00010,11726.944,25,,,36975.588,48702.535,3d7.(2F).4s,d 3F,3,3d6.(3H).4s.4p.(3P*),y 1G*,4,,,L11631,,11726.944,9.36964437914481,wn(cm-1)
Fe,2,852.25627,0.00005,852.25628,0.00008,11730.3371,150,6.2e+06,B+,90300.628,102030.965,3d6.(5D).5p,6F*,7/2,3d6.(5D).6s,6D,7/2,,T6892c83,L18349c139,,11730.3371,9.369933679512505,wn(cm-1)
Fe,2,852.1946,0.0007,852.19562,0.00013,11731.187,11,,,103039.222,114770.394,3d6.(3G).5s,f 4G,7/2,3d6.(3G).5p,2H*,9/2,,,L18349c139,,11731.187,9.370006130048688,wn(cm-1)
Fe,2,852.1512,0.0006,852.15094,0.00004,11731.783,9,1.3e+05,D+,91070.566,102802.353,3d6.(5D).5p,4F*,5/2,3d6.(5D).6s,4D,5/2,,T6892c83,L18349c139,,11731.783,9.370056933506232,wn(cm-1)
Fe,3,851.5288,0.0020,851.5330,0.0017,11740.36,120,3.12e+07,B,198655.9,210396.2,3d5.(6S).6p,7P*,3,3d5.(6S).6d,7D,2,,u44,L1171,,11740.36,9.370787757307175,wn(cm-1)
Fe,1,851.5108,0.0015,851.51092,0.00010,11740.607,1050bl,1.11e+05,B,24338.767,36079.372,3d6.4s2,b 3G,3,3d7.(4F).4p,z 3G*,3,,T5720,L11631,,11740.607,9.370808795623017,wn(cm-1)
Fe,2,851.51076,0.00004,851.50917,0.00008,11740.6072,400bl(Fe I),1.0e+06,D+,90593.511,102334.140,3d6.(5D).5p,6F*,3/2,3d6.(5D).6s,6D,5/2,,T6892c83,L18349c148,,11740.6072,9.370808812657911,wn(cm-1)
Fe,1,851.40716,0.00022,851.40714,0.00010,11742.036,5200,1.09e+05,B,17726.988,29469.024,3d7.(4P).4s,a 5P,2,3d6.(5D).4s.4p.(3P*),z 5P*,2,,T4187,L11631,,11742.036,9.370930502536652,wn(cm-1)
Fe,3,851.2720,0.0020,851.2720,0.0016,11743.90,190,5.86e+07,B,198655.9,210399.8,3d5.(6S).6p,7P*,3,3d5.(6S).6d,7D,3,,u44,L1171,,11743.9,9.371089235831668,wn(cm-1)
Fe,3,850.9061,0.0020,850.9097,0.0017,11748.95,300,5.87e+07,B,198655.9,210404.8,3d5.(6S).6p,7P*,3,3d5.(6S).6d,7D,4,,u44,L1171,,11748.95,9.371519153877182,wn(cm-1)
Fe,2,850.86770,0.00004,850.86772,0.00007,11749.4803,600,1.44e+07,B+,78844.031,90593.511,3d6.(5D).5s,e 6D,1/2,3d6.(5D).5p,6F*,3/2,,T6892c83,L18349c139,,11749.4803,9.371564288806905,wn(cm-1)
Fe,2,850.5313,0.0005,850.53126,0.00005,11754.128,13,2.6e+04,D,91048.225,102802.353,3d6.(3P1).5p,4P*,3/2,3d6.(5D).6s,4D,5/2,,T6892c83,L18349c139,,11754.128,9.371959777023118,wn(cm-1)
Fe,2,,,850.49725,0.00016,11754.5980,,1.59e-02,C,21711.8963,33466.4943,3d6.(3H).4s,a 4H,7/2,3d6.(1G2).4s,c 2G,9/2,M1,T8961,,,11754.598,9.371999762175871,wn(cm-1)
Fe,2,850.44962,0.00016,850.44943,0.00005,11755.256,29,,,99688.355,111443.614,3d6.(3F2).5s,f 4F,7/2,3d6.(3F2).5p,2G*,9/2,,,L18349c139,,11755.256,9.372055738703857,wn(cm-1)
Fe,2,850.40012,0.00004,850.40009,0.00004,11755.9405,240,9.3e+06,B+,90638.823,102394.764,3d6.(5D).5p,4D*,5/2,3d6.(5D).6s,4D,7/2,,T6892c83,L18349c139,,11755.9405,9.37211396628068,wn(cm-1)
Fe,2,850.2714,0.0008,850.27200,0.00022,11757.720,8bl(Fe II)*,,,93328.553,105086.265,3d6.(3F1).4p,u 4F*,3/2,3d6.(3F2).4d,4P,1/2,,,L18349c148,,11757.72,9.372265325104916,wn(cm-1)
Fe,2,849.96157,0.00004,849.96165,0.00006,11762.0062,1300,2.27e+07,B+,78725.822,90487.827,3d6.(5D).5s,e 6D,3/2,3d6.(5D).5p,6F*,5/2,,T6892c83,L18349c139,,11762.0062,9.372629802141,wn(cm-1)
Fe,2,849.8779,0.0004,849.87683,0.00009,11763.164,16,,,102802.353,114565.532,3d6.(5D).6s,4D,5/2,3d6.(3G).5p,4H*,7/2,,,L18349c139,,11763.164,9.372728232884846,wn(cm-1)
Fe,1,849.69900,0.00022,849.69891,0.00010,11765.641,760,,,37162.746,48928.388,3d7.(4F).4p,y 3F*,3,3d7.(4F).5s,e 3F,2,,,L11631,,11765.641,9.372938783315192,wn(cm-1)
Fe,1,849.3796,0.0014,849.37946,0.00010,11770.066,45bl,,,39969.853,51739.920,3d6.(5D).4s.4p.(1P*),x 5D*,3,3d6.(5D).4s (4D).5s,e 3D,2,,,L11631,,11770.066,9.373314807715236,wn(cm-1)
Fe,1,849.3256,0.0006,849.32498,0.00010,11770.814,214,,,37157.566,48928.388,3d6.(5D).4s.4p.(1P*),y 5P*,2,3d7.(4F).5s,e 3F,2,,,L11631,,11770.814,9.373378356741462,wn(cm-1)
Fe,2,849.06915,0.00004,849.06913,0.00005,11774.3687,900,2.95e+07,B+,89924.150,101698.519,3d6.(5D).5p,6F*,11/2,3d6.(5D).6s,6D,9/2,,T6892c83,L18349c139,,11774.3687,9.373680303859249,wn(cm-1)
Fe,2,849.01022,0.00004,849.01021,0.00005,11775.1859,1200,1.75e+07,B+,78525.442,90300.628,3d6.(5D).5s,e 6D,5/2,3d6.(5D).5p,6F*,7/2,,T6892c83,L18349c139,,11775.1859,9.37374970644577,wn(cm-1)
Fe,2,,,848.96920,0.00013,11775.7548,,4.18e-03,C,15844.6485,27620.4033,3d7,a 2G,9/2,3d6.(3F2).4s,a 2F,5/2,E2,T8961,,,11775.7548,9.373798018741008,wn(cm-1)
Fe,5,,,848.27,0.04,11785.4,,7.0e-04,D+,24972.8,36758.2,3d4,3P2,1,3d4,3D,2,M1+E2,T9277,,,11785.4,9.37461675624523,wn(cm-1)
Fe,1,848.19813,0.00022,848.19804,0.00010,11786.460,112,,,33765.306,45551.767,3d8,c 3F,2,3d6.(3P2).4s.4p.(3P*),x 3D*,1,,,L11631,,11786.46,9.374706693993097,wn(cm-1)
Fe,3,848.1378,0.0020,848.1377,0.0022,11787.30,190,9.50e+07,B,198606.6,210393.9,3d5.(6S).6p,7P*,2,3d5.(6S).6d,7D,1,,u44,L1171,,11787.3,9.374777959671576,wn(cm-1)
Fe,1,848.0631,0.0006,848.06335,0.00010,11788.337,87,,,40231.336,52019.669,3d6.(5D).4s.4p.(1P*),x 5D*,2,3d6.(5D).4s (6D).4d,e 5P,1,,,L11631,,11788.337,9.374865931843923,wn(cm-1)
Fe,2,,,847.98664,0.00016,11789.3994,,1.27e-01,C+,21711.8963,33501.2957,3d6.(3H).4s,a 4H,7/2,3d6.(1G2).4s,c 2G,7/2,M1,T8961,,,11789.3994,9.374956050758028,wn(cm-1)
Fe,3,847.9708,0.0020,847.9722,0.0017,11789.62,190,6.36e+07,B,198606.6,210396.2,3d5.(6S).6p,7P*,2,3d5.(6S).6d,7D,2,,u44,L1171,,11789.62,9.37497476230801,wn(cm-1)
Fe,3,847.7128,0.0020,847.7134,0.0017,11793.21,120,2.73e+07,B,198606.6,210399.8,3d5.(6S).6p,7P*,2,3d5.(6S).6d,7D,3,,u44,L1171,,11793.21,9.37527922110517,wn(cm-1)
Fe,2,847.7043,0.0002,847.70724,0.00009,11793.326,80,,,60445.279,72238.564,3d5.4s2,c 4D,5/2,3d6.(3D).4p,w 4F*,5/2,,,L18349c145,,11793.326,9.375289057225237,wn(cm-1)
Fe,1,847.17438,0.00022,847.17429,0.00010,11800.703,209,,,39969.853,51770.557,3d6.(5D).4s.4p.(1P*),x 5D*,3,3d6.(5D).4s (4D).5s,g 5D,3,,,L11631,,11800.703,9.375914384950347,wn(cm-1)
Fe,2,847.1102,0.0011,847.11026,0.00005,11801.596,20,3.5e+06,E,98445.410,110247.006,3d6.(3H).5s,e 4H,9/2,3d6.(3H).5p,2I*,11/2,,T6892c83,L18349c139,,11801.596,9.375990055545014,wn(cm-1)
Fe,2,847.0370,0.0006,847.03655,0.00009,11802.617,40,4.7e+04,D,54275.649,66078.272,3d5.4s2,b 4G,5/2,3d6.(3G).4p,x 4G*,5/2,,T6892c83,L18349c139,,11802.617,9.376076565525299,wn(cm-1)
Fe,2,846.92345,0.00004,846.92346,0.00005,11804.1992,500,3.32e+07,B+,78844.031,90648.230,3d6.(5D).5s,e 6D,1/2,3d6.(5D).5p,6F*,1/2,,T6892c83,L18349c139,,11804.1992,9.376210611555816,wn(cm-1)
Fe,2,846.85908,0.00005,846.8582,0.0005,11805.0964,310bl(Fe II)*,,,92116.529,103921.637,3d5.(4G).4s.4p.(3P*),x 4H*,9/2,3d6.(3H).4d,4G,7/2,,,L18349c148,,11805.0964,9.376286615517614,wn(cm-1)
Fe,1,846.84069,0.00022,846.84060,0.00010,11805.353,6800,2.63e+05,B,17927.382,29732.736,3d7.(4P).4s,a 5P,1,3d6.(5D).4s.4p.(3P*),z 5P*,1,,T4187,L11631,,11805.353,9.37630835165619,wn(cm-1)
Fe,1,846.6531,0.0011,846.65342,0.00010,11807.969,54,,,33412.717,45220.681,3d8,c 3F,3,3d6.(3P2).4s.4p.(3P*),x 3D*,3,,,L11631,,11807.969,9.376529921498054,wn(cm-1)
Fe,1,846.6112,0.0011,846.61097,0.00010,11808.553,18,,,40231.336,52039.892,3d6.(5D).4s.4p.(1P*),x 5D*,2,3d6.(5D).4s (4D).5s,e 3D,1,,,L11631,,11808.553,9.376579378399466,wn(cm-1)
Fe,1,846.5198,0.0011,846.51986,0.00010,11809.828,25,,,40404.518,52214.345,3d6.(5D).4s.4p.(1P*),x 5D*,1,3d6.(5D).4s (4D).5s,g 5D,1,,,L11631,,11809.828,9.37668734515648,wn(cm-1)
Fe,2,845.10146,0.00004,845.10148,0.00005,11829.6482,500,4.8e+06,B+,78237.709,90067.357,3d6.(5D).5s,e 6D,7/2,3d6.(3F1).4p,4G*,9/2,,T6892c83,L18349c139,,11829.6482,9.378364218575898,wn(cm-1)
Fe,1,844.7639,0.0011,844.76363,0.00010,11834.376,21,,,7728.060,19562.439,3d7.(4F).4s,a 5F,3,3d6.(5D).4s.4p.(3P*),z 7D*,4,,,L11631,,11834.376,9.37876379558976,wn(cm-1)
Fe,1,844.6568,0.0006,844.65750,0.00010,11835.876,52,,,39625.804,51461.670,3d6.(5D).4s.4p.(1P*),x 5D*,4,3d6.(5D).4s (6D).4d,f 5F,4,,,L11631,,11835.876,9.378890536952886,wn(cm-1)
Fe,1,844.63839,0.00021,844.63844,0.00010,11836.134,186,,,40231.336,52067.469,3d6.(5D).4s.4p.(1P*),x 5D*,2,3d6.(5D).4s (6D).4d,e 5P,2,,,L11631,,11836.134,9.378912334848376,wn(cm-1)
Fe,1,843.95715,0.00021,843.95707,0.00010,11845.688,1170,,,36686.176,48531.865,3d7.(4F).4p,y 3F*,4,3d7.(4F).5s,e 3F,3,,,L11631,,11845.688,9.37971919848567,wn(cm-1)
Fe,2,843.91266,0.00005,843.91261,0.00005,11846.3123,120,9.3e+06,B+,90487.827,102334.140,3d6.(5D).5p,6F*,5/2,3d6.(5D).6s,6D,5/2,,T6892c83,L18349c139,,11846.3123,9.379771899818797,wn(cm-1)
Fe,2,843.7624,0.0004,843.76396,0.00016,11848.422,40,,,81639.253,93487.653,3d5.4s2,2F2,5/2,3d6.(3F1).4p,u 4F*,7/2,,,L18349c148,,11848.422,9.379949973139128,wn(cm-1)
Fe,2,843.6134,0.0003,843.61451,0.00005,11850.514,10,,,98130.136,109980.635,3d6.(3H).5s,e 4H,13/2,3d5.(2H).4s.4p.(3P*),4H*,11/2,,,L18349c139,,11850.514,9.380126521150013,wn(cm-1)
Fe,1,843.4493,0.0006,843.44874,0.00010,11852.821,55,,,40404.518,52257.346,3d6.(5D).4s.4p.(1P*),x 5D*,1,3d6.(5D).4s (4D).5s,g 5D,0,,,L11631,,11852.821,9.380321177303443,wn(cm-1)
Fe,2,843.42718,0.00006,843.42896,0.00008,11853.1310,330,,,66672.336,78525.442,3d6.(3G).4p,y 4H*,7/2,3d6.(5D).5s,e 6D,5/2,,,L18349c145,,11853.131,9.380347331072759,wn(cm-1)
Fe,2,842.6100,0.0007,842.60996,0.00014,11864.627,6,,,112344.103,124208.730,3d5.(4F).4s.4p.(3P*),4G*,11/2,3d6.(3H).5d,4H,13/2,,,L18349c139,,11864.627,9.381316731376133,wn(cm-1)
Fe,1,842.41401,0.00021,842.41413,0.00010,11867.387,195,,,39969.853,51837.238,3d6.(5D).4s.4p.(1P*),x 5D*,3,3d6.(5D).4s (6D).4d,e 5P,3,,,L11631,,11867.387,9.381549328576897,wn(cm-1)
Fe,2,842.39253,0.00004,842.39255,0.00005,11867.6894,700,2.28e+07,B+,78725.822,90593.511,3d6.(5D).5s,e 6D,3/2,3d6.(5D).5p,6F*,3/2,,T6892c83,L18349c139,,11867.6894,9.381574809851523,wn(cm-1)
Fe,1,842.29136,0.00021,842.29127,0.00010,11869.115,178,,,33412.717,45281.833,3d8,c 3F,3,3d6.(3P2).4s.4p.(3P*),x 3D*,2,,,L11631,,11869.115,9.38169492711564,wn(cm-1)
Fe,2,842.2446,0.0006,842.24508,0.00010,11869.773,10bl(Ne)*,,,92154.154,104023.921,3d5.(4D).4s.4p.(3P*),6F*,7/2,3d6.(5D).5d,4F,5/2,,,L18349c148,,11869.773,9.381750363579233,wn(cm-1)
Fe,2,842.1125,0.0003,842.11326,0.00006,11871.636,28,1.8e+04,D,98294.909,110166.534,3d6.(3H).5s,e 4H,11/2,3d6.(3F2).5p,4F*,9/2,,T6892c83,L18349c139,,11871.636,9.381907304559764,wn(cm-1)
Fe,2,842.05606,0.00006,842.05609,0.00004,11872.4314,250,1.03e+07,B+,78525.442,90397.873,3d6.(5D).5s,e 6D,5/2,3d6.(5D).5p,4D*,7/2,,T6892c83,L18349c139,,11872.4314,9.381974302348045,wn(cm-1)
Fe,1,841.9278,0.0006,841.9279,0.0003,11874.240,95,,,49850.590,61724.829,3d7.(2G).4p,v 3G*,3,,61724e,4,,,L11631,,11874.24,9.382126626854754,wn(cm-1)
Fe,2,841.8115,0.0011,841.81069,0.00008,11875.880,5,,,72651.914,84527.806,3d6.(3D).4p,w 4D*,7/2,3d6.(5D).4d,e 6G,9/2,,,L18349c139,,11875.88,9.38226473142034,wn(cm-1)
Fe,3,841.6500,0.0020,841.6471,0.0017,11878.16,120,4.30e+07,B,198737.2,210615.4,3d5.(6S).6p,7P*,4,3d5.(6S).7s,7S,3,,u44,L1171,,11878.16,9.382456698766275,wn(cm-1)
Fe,2,841.5543,0.0007,841.55579,0.00008,11879.510,23,1.2e+06,D+,80346.060,92225.549,3d6.(5D).5s,e 4D,1/2,3d6.(5D).5p,4P*,3/2,,T6892c83,L18349c139,,11879.51,9.38257034627476,wn(cm-1)
Fe,1,841.4088,0.0006,841.40854,0.00010,11881.565,41,,,36079.372,47960.940,3d7.(4F).4p,z 3G*,3,3d7.(4F).5s,e 3F,4,,,L11631,,11881.565,9.382743318247208,wn(cm-1)
Fe,2,,,841.17412,0.00016,11884.8792,,2.3e-02,E,21581.6151,33466.4943,3d6.(3H).4s,a 4H,9/2,3d6.(1G2).4s,c 2G,9/2,M1,T8961,,,11884.8792,9.38302221567028,wn(cm-1)
Fe,2,840.42622,0.00019,840.42598,0.00005,11895.456,19,2.0e+06,D+,90648.230,102543.689,3d6.(5D).5p,6F*,1/2,3d6.(5D).6s,6D,3/2,,T6892c83,L18349c139,,11895.456,9.38391175743733,wn(cm-1)
Fe,2,840.2952,0.0002,840.2944,0.0016,11897.310,12*,,,94148.39,106045.712,3d5.(4G).4s.4p.(3P*),w 4G*,9/2,3d6.(3H).4d,2H,11/2,,,L18349c148,,11897.31,9.384067603126205,wn(cm-1)
Fe,2,840.2292,0.0008,840.2290,0.0003,11898.245,4,4.2e+04,D+,92166.417,104064.664,3d5.(4G).4s.4p.(3P*),x 4H*,11/2,3d6.(3H).4d,4I,13/2,,T6892c83,L18349c139,,11898.245,9.38414618923193,wn(cm-1)
Fe,1,840.13995,0.00021,840.13994,0.00016,11899.509,224,,,20037.816,31937.325,3d6.4s2,a 3P2,0,3d6.(5D).4s.4p.(3P*),z 3D*,1,,,L11631,,11899.509,9.38425241774418,wn(cm-1)
Fe,2,840.1134,0.0007,840.11508,0.00009,11899.885,26,,,72524.561,84424.422,3d6.(3D).4p,w 4D*,3/2,3d6.(5D).4d,6P,3/2,,,L18349c139,,11899.885,9.38428401518738,wn(cm-1)
Fe,2,840.01893,0.00004,840.01894,0.00004,11901.2231,170,1.18e+07,B+,90901.130,102802.353,3d6.(5D).5p,4P*,5/2,3d6.(5D).6s,4D,5/2,,T6892c83,L18349c139,,11901.2231,9.384396455330569,wn(cm-1)
Fe,2,839.86002,0.00005,839.86002,0.00005,11903.4750,100,9.6e+06,B+,90898.878,102802.353,3d6.(5D).5p,4D*,3/2,3d6.(5D).6s,4D,5/2,,T6892c83,L18349c139,,11903.475,9.384585653277734,wn(cm-1)
Fe,2,839.7946,0.0006,839.79426,0.00006,11904.403,5,,,110668.928,122573.335,3d6.(3H).5p,2H*,11/2,3d6.(3H).6s,2H,9/2,,,L18349c139,,11904.403,9.3846636106665,wn(cm-1)
Fe,1,839.7134,0.0011,839.7134,0.0003,11905.554,51,,,47171.531,59077.084,3d7.(4P).4p,u 5D*,0,,59077e,1,,,L11631,,11905.554,9.384760292907538,wn(cm-1)
Fe,2,839.6654,0.0010,839.66561,0.00013,11906.234,25,,,50142.811,62049.042,3d6.(3F1).4s,c 4F,5/2,3d5.(6S).4s.4p.(3P*),y 6P*,5/2,,,L18349c139,,11906.234,9.384817407476188,wn(cm-1)
