"ell","count","edge_lo","edge_hi","baseline"
8.65740492065309,51,8.65198590324315,8.66282393806304,47.4427475897754
8.66824295547298,40,8.66282393806304,8.67366197288293,46.8687312486004
8.67908099029288,50,8.67366197288293,8.68450000770282,46.2831749179568
8.68991902511277,43,8.68450000770282,8.69533804252271,45.704095954131
8.70075705993266,44,8.69533804252271,8.70617607734261,45.1513914183676
8.71159509475255,45,8.70617607734261,8.7170141121625,44.6443904524102
8.72243312957244,47,8.7170141121625,8.72785214698239,44.2011933906961
8.73327116439234,45,8.72785214698239,8.73869018180228,43.8361854721552
8.74410919921223,43,8.73869018180228,8.74952821662218,43.5568442642684
8.75494723403212,33,8.74952821662218,8.76036625144207,43.3626659394456
8.76578526885201,32,8.76036625144207,8.77120428626196,43.2429728653716
8.7766233036719,36,8.77120428626196,8.78204232108185,43.1770865295169
8.7874613384918,41,8.78204232108185,8.79288035590174,43.1345214565143
8.79829937331169,44,8.79288035590174,8.80371839072164,43.0765717003608
8.80913740813158,38,8.80371839072164,8.81455642554153,42.9598303120355
8.81997544295147,51,8.81455642554153,8.82539446036142,42.7416990183002
8.83081347777137,61,8.82539446036142,8.83623249518131,42.3826363650109
8.84165151259126,59,8.83623249518131,8.8470705300012,41.8528427020636
8.85248954741115,40,8.8470705300012,8.8579085648211,41.1339565912189
8.86332758223104,48,8.8579085648211,8.86874659964099,40.2234532181104
8.87416561705093,45,8.86874659964099,8.87958463446088,39.133971305626
8.88500365187083,37,8.87958463446088,8.89042266928077,37.893503534572
8.89584168669072,42,8.89042266928077,8.90126070410067,36.5426785580148
8.90667972151061,31,8.90126070410067,8.91209873892056,35.1316902458067
8.9175177563305,41,8.91209873892056,8.92293677374045,33.715903000038
8.92835579115039,27,8.92293677374045,8.93377480856034,32.3504608125036
8.93919382597029,21,8.93377480856034,8.94461284338023,31.0869914169653
8.95003186079018,18,8.94461284338023,8.95545087820013,29.9682434257554
8.96086989561007,31,8.95545087820013,8.96628891302002,29.0268296907748
8.97170793042996,16,8.96628891302002,8.97712694783991,28.278578314012
8.98254596524986,14,8.97712694783991,8.9879649826598,27.7274630476932
8.99338400006975,31,8.9879649826598,8.99880301747969,27.3634635566433
9.00422203488964,24,8.99880301747969,9.00964105229959,27.1642260556219
9.01506006970953,24,9.00964105229959,9.02047908711948,27.1002140575751
9.02589810452942,15,9.02047908711948,9.03131712193937,27.1383020139192
9.03673613934932,26,9.03131712193937,9.04215515675926,27.2469151910407
9.04757417416921,45,9.04215515675926,9.05299319157916,27.4004335229185
9.0584122089891,42,9.05299319157916,9.06383122639905,27.5844560326594
9.06925024380899,18,9.06383122639905,9.07466926121894,27.797837462605
9.08008827862889,41,9.07466926121894,9.08550729603883,28.0533571192579
9.09092631344878,25,9.08550729603883,9.09634533085872,28.3761437821191
9.10176434826867,38,9.09634533085872,9.10718336567862,28.8006445534294
9.11260238308856,16,9.10718336567862,9.11802140049851,29.3644689063211
9.12344041790845,25,9.11802140049851,9.1288594353184,30.1018017926335
9.13427845272835,19,9.1288594353184,9.13969747013829,31.0350192304995
9.14511648754824,20,9.13969747013829,9.15053550495819,32.169992636238
9.15595452236813,16,9.15053550495819,9.16137353977808,33.4900033633097
9.16679255718802,21,9.16137353977808,9.17221157459797,34.9548705066868
9.17763059200792,36,9.17221157459797,9.18304960941786,36.5014968301784
9.18846862682781,26,9.18304960941786,9.19388764423775,38.0488055548889
9.1993066616477,35,9.19388764423775,9.20472567905765,39.5057876303723
9.21014469646759,50,9.20472567905765,9.21556371387754,40.7803060268772
9.22098273128749,107,9.21556371387754,9.22640174869743,41.7887388279936
9.23182076610738,46,9.22640174869743,9.23723978351732,42.4663488724239
9.24265880092727,48,9.23723978351732,9.24807781833722,42.7745295120368
9.25349683574716,68,9.24807781833722,9.25891585315711,42.7042590526023
9.26433487056705,47,9.25891585315711,9.269753887977,42.2785259832373
9.27517290538695,46,9.269753887977,9.28059192279689,41.5492955144104
9.28601094020684,43,9.28059192279689,9.29142995761678,40.5913373789655
9.29684897502673,49,9.29142995761678,9.30226799243668,39.4942496279079
9.30768700984662,28,9.30226799243668,9.31310602725657,38.3528926851753
9.31852504466652,24,9.31310602725657,9.32394406207646,37.2579351336727
9.32936307948641,27,9.32394406207646,9.33478209689635,36.28712938781
9.3402011143063,23,9.33478209689635,9.34562013171624,35.4969922494139
9.35103914912619,21,9.34562013171624,9.35645816653614,34.9179967441656
