element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Cr,2,1993.9606,0.0006,1993.9604,0.0012,5013.7754,3,,,110295.323,115309.099,3d4.(5D).5d,4G,5/2,3d4.(5D<1>).5f,2[4]*,7/2,,,L18847,,5013.7754,8.519944483139742,wn(cm-1)
Cr,2,1962.4882,0.0003,1962.4891,0.0012,5094.1813,2,,,110336.221,115430.400,3d4.(5D).5d,4G,7/2,3d4.(5D<2>).5f,2[4]*,9/2,,,L18847,,5094.1813,8.535854245797307,wn(cm-1)
Cr,2,1942.0783,0.0003,1942.0788,0.0008,5147.7175,3,,,89508.4990,94656.2153,3d4.(5D).4d,e 4G,11/2,3d3.(4P).4s.4p.(3P*),x 6D*,9/2,,,L18847,,5147.7175,8.546308691530417,wn(cm-1)
Cr,2,1925.81020,0.00019,1925.8104,0.0007,5191.2024,3,,,89173.9920,94365.1938,3d4.(5D).4d,e 4G,7/2,3d4.(5D).5p,4F*,5/2,,,L18847,,5191.2024,8.554720625627702,wn(cm-1)
Cr,2,1923.65132,0.00019,1923.6516,0.0007,5197.0284,4,,,89325.2787,94522.3064,3d4.(5D).4d,e 4G,9/2,3d4.(5D).5p,4F*,7/2,,,L18847,,5197.0284,8.55584227968468,wn(cm-1)
Cr,2,1922.5111,0.0003,1922.5119,0.0007,5200.1106,2,,,89055.9455,94256.0540,3d4.(5D).4d,e 4G,5/2,3d4.(5D).5p,4F*,3/2,,,L18847,,5200.1106,8.556435173574101,wn(cm-1)
Cr,2,1912.4956,0.0005,1912.4960,0.0011,5227.3430,2,,,110371.537,115598.879,3d4.(5D).5d,4G,9/2,3d4.(5D<3>).5f,2[5]*,11/2,,,L18847,,5227.343,8.56165839737497,wn(cm-1)
Cr,2,1907.6102,0.0003,1907.6100,0.0007,5240.7301,3,,,89508.4990,94749.2299,3d4.(5D).4d,e 4G,11/2,3d4.(5D).5p,4F*,9/2,,,L18847,,5240.7301,8.564216099670347,wn(cm-1)
Cr,2,1882.9153,0.0005,1882.9152,0.0011,5309.4637,1,,,110272.075,115581.539,3d4.(5D).6p,6D*,7/2,3d4.(5D).7s,6D,7/2,,,L18847,,5309.4637,8.577246111018571,wn(cm-1)
Cr,2,1877.3015,0.0005,1877.3014,0.0011,5325.3409,5,,,110315.007,115640.348,3d4.(5D).6p,4F*,5/2,3d4.(5D).7s,4D,3/2,,,L18847,,5325.3409,8.580232007307854,wn(cm-1)
Cr,2,1869.6626,0.0002,1869.6625,0.0010,5347.0985,5,,,110471.296,115818.395,3d4.(5D).6p,4F*,7/2,3d4.(5D).7s,4D,5/2,,,L18847,,5347.0985,8.584309356323848,wn(cm-1)
Cr,2,1868.4146,0.0004,1868.4157,0.0010,5350.6701,2,,,105731.6360,111082.303,3d4.(a 3F).4d,4D,5/2,3d4.(5D).6p,4D*,5/2,,,L18847,,5350.6701,8.584977084383082,wn(cm-1)
Cr,2,1860.0685,0.0009,1860.0670,0.0010,5374.678,4,,,115979.462,121354.145,3d4.(5D<4>).5g,2[6],11/2,3d4.(5D<4>).6h,2[6]*,11/2,,,L18847,,5374.678,8.589453944224624,wn(cm-1)
Cr,2,1860.0018,0.0004,1860.0022,0.0010,5374.8712,8,,,115979.462,121354.332,3d4.(5D<4>).5g,2[6],11/2,3d4.(5D<4>).6h,2[7]*,13/2,,,L18847,,5374.8712,8.589489889918054,wn(cm-1)
Cr,2,1859.9744,0.0010,1859.9746,0.0010,5374.950,3,,,115979.188,121354.138,3d4.(5D<4>).5g,2[6],13/2,3d4.(5D<4>).6h,2[6]*,13/2,,,L18847,,5374.95,8.589504550627016,wn(cm-1)
Cr,2,1859.9048,0.0003,1859.9050,0.0010,5375.1515,11,,,115979.188,121354.339,3d4.(5D<4>).5g,2[6],13/2,3d4.(5D<4>).6h,2[7]*,15/2,,,L18847,,5375.1515,8.589542038645156,wn(cm-1)
Cr,2,1859.6784,0.0008,1859.6770,0.0010,5375.806,4,,,115975.104,121350.914,3d4.(5D<4>).5g,2[5],11/2,3d4.(5D<4>).6h,2[5]*,11/2,,,L18847,,5375.806,8.589663795242336,wn(cm-1)
Cr,2,1858.6360,0.0002,1858.6363,0.0010,5378.8209,7,,,115975.325,121354.145,3d4.(5D<4>).5g,2[5],9/2,3d4.(5D<4>).6h,2[6]*,11/2,,,L18847,,5378.8209,8.590224465567212,wn(cm-1)
Cr,2,1858.5624,0.0003,1858.5624,0.0010,5379.0339,4,,,115975.104,121354.138,3d4.(5D<4>).5g,2[5],11/2,3d4.(5D<4>).6h,2[6]*,13/2,,,L18847,,5379.0339,8.590264064540055,wn(cm-1)
Cr,2,1857.9982,0.0002,1857.9980,0.0010,5380.6672,10,,,115969.057,121349.725,3d4.(5D<4>).5g,2[7],13/2,3d4.(5D<4>).6h,2[8]*,15/2,,,L18847,,5380.6672,8.59056766033651,wn(cm-1)
Cr,2,1857.8861,0.0002,1857.8861,0.0010,5380.9919,12,,,115968.746,121349.738,3d4.(5D<4>).5g,2[7],15/2,3d4.(5D<4>).6h,2[8]*,17/2,,,L18847,,5380.9919,8.590628004191874,wn(cm-1)
Cr,2,1857.4202,0.0002,1857.4201,0.0010,5382.3417,5,,,110665.468,116047.810,3d4.(5D).6p,4F*,9/2,3d4.(5D).7s,4D,7/2,,,L18847,,5382.3417,8.590878818680626,wn(cm-1)
Cr,2,1856.4115,0.0020,1856.4085,0.0010,5385.266,2,,,115969.057,121354.332,3d4.(5D<4>).5g,2[7],13/2,3d4.(5D<4>).6h,2[7]*,13/2,,,L18847,,5385.266,8.591421984842205,wn(cm-1)
Cr,2,1856.2989,0.0020,1856.2989,0.0010,5385.593,3,,,115968.746,121354.339,3d4.(5D<4>).5g,2[7],15/2,3d4.(5D<4>).6h,2[7]*,15/2,,,L18847,,5385.593,8.591482704233313,wn(cm-1)
Cr,2,1856.2525,0.0003,1856.2527,0.0010,5385.7275,7,,,115451.513,120837.240,3d4.(5D<1>).5g,2[3],7/2,3d4.(5D<1>).6h,2[4]*,9/2,,,L18847,,5385.7275,8.591507677958681,wn(cm-1)
Cr,2,1856.2300,0.0005,1856.2299,0.0010,5385.7927,9,,,115451.435,120837.228,3d4.(5D<1>).5g,2[3],5/2,3d4.(5D<1>).6h,2[4]*,7/2,,,L18847,,5385.7927,8.591519783956496,wn(cm-1)
Cr,2,1855.8730,0.0003,1855.8729,0.0010,5386.8289,9,,,115742.402,121129.231,3d4.(5D<3>).5g,2[5],9/2,3d4.(5D<3>).6h,2[6]*,11/2,,,L18847,,5386.8289,8.59171216052771,wn(cm-1)
Cr,2,1855.8186,0.0003,1855.8185,0.0010,5386.9868,10,,,115742.253,121129.240,3d4.(5D<3>).5g,2[5],11/2,3d4.(5D<3>).6h,2[6]*,13/2,,,L18847,,5386.9868,8.591741472334112,wn(cm-1)
Cr,2,1855.8061,0.0002,1855.8061,0.0010,5387.0230,12,,,115741.174,121128.197,3d4.(5D<3>).5g,2[6],11/2,3d4.(5D<3>).6h,2[7]*,13/2,,,L18847,,5387.023,8.591748192209195,wn(cm-1)
Cr,2,1855.7360,0.0002,1855.7362,0.0010,5387.2265,15,,,115740.982,121128.208,3d4.(5D<3>).5g,2[6],13/2,3d4.(5D<3>).6h,2[7]*,15/2,,,L18847,,5387.2265,8.59178596746213,wn(cm-1)
Cr,2,1855.4470,0.0014,1855.4500,0.0010,5388.066,2,,,115741.174,121129.231,3d4.(5D<3>).5g,2[6],11/2,3d4.(5D<3>).6h,2[6]*,11/2,,,L18847,,5388.066,8.591941786898438,wn(cm-1)
Cr,2,1855.4078,0.0006,1855.4080,0.0010,5388.1795,4,,,115962.724,121350.903,3d4.(5D<4>).5g,2[4],7/2,3d4.(5D<4>).6h,2[5]*,9/2,,,L18847,,5388.1795,8.591962851748901,wn(cm-1)
Cr,2,1855.3853,0.0015,1855.3808,0.0010,5388.245,2,,,115740.982,121129.240,3d4.(5D<3>).5g,2[6],13/2,3d4.(5D<3>).6h,2[6]*,13/2,,,L18847,,5388.245,8.591975007914426,wn(cm-1)
Cr,2,1855.3601,0.0004,1855.3608,0.0010,5388.3180,7,,,115962.598,121350.914,3d4.(5D<4>).5g,2[4],9/2,3d4.(5D<4>).6h,2[5]*,11/2,,,L18847,,5388.318,8.591988555833185,wn(cm-1)
Cr,2,1855.3227,0.0024,1855.3150,0.0010,5388.426,1,,,115738.293,121126.742,3d4.(5D<3>).5g,2[4],7/2,3d4.(5D<3>).6h,2[4]*,7/2,,,L18847,,5388.426,8.592008598992788,wn(cm-1)
Cr,2,1855.2992,0.0012,1855.3005,0.0010,5388.495,2,,,115738.248,121126.739,3d4.(5D<3>).5g,2[4],9/2,3d4.(5D<3>).6h,2[4]*,9/2,,,L18847,,5388.495,8.592021404134442,wn(cm-1)
Cr,2,1854.9781,0.0004,1854.9783,0.0010,5389.4275,5,,,115566.506,120955.933,3d4.(5D<2>).5g,2[2],5/2,3d4.(5D<2>).6h,2[3]*,7/2,,,L18847,,5389.4275,8.592194443048449,wn(cm-1)
Cr,2,1854.9199,0.0004,1854.9198,0.0017,5389.5968,5,,,115566.334,120955.931,3d4.(5D<2>).5g,2[2],3/2,3d4.(5D<2>).6h,2[3]*,5/2,,,L18847,,5389.5968,8.59222585591019,wn(cm-1)
Cr,2,1854.7216,0.0003,1854.7216,0.0010,5390.1730,7,,,115738.293,121128.466,3d4.(5D<3>).5g,2[4],7/2,3d4.(5D<3>).6h,2[5]*,9/2,,,L18847,,5390.173,8.592332759862916,wn(cm-1)
Cr,2,1854.7021,0.0002,1854.7023,0.0010,5390.2295,10,,,115738.248,121128.477,3d4.(5D<3>).5g,2[4],9/2,3d4.(5D<3>).6h,2[5]*,11/2,,,L18847,,5390.2295,8.592343241846311,wn(cm-1)
Cr,2,1853.9198,0.0004,1853.9198,0.0010,5392.5040,8,,,115443.884,120836.388,3d4.(5D<1>).5g,2[5],9/2,3d4.(5D<1>).6h,2[6]*,11/2,,,L18847,,5392.504,8.592765120034015,wn(cm-1)
Cr,2,1853.9051,0.0004,1853.9051,0.0010,5392.5469,8,,,115443.872,120836.419,3d4.(5D<1>).5g,2[5],11/2,3d4.(5D<1>).6h,2[6]*,13/2,,,L18847,,5392.5469,8.59277307549021,wn(cm-1)
Cr,2,1853.8428,0.0013,1853.8415,0.0010,5392.728,2,,,115731.924,121124.656,3d4.(5D<3>).5g,2[3],7/2,3d4.(5D<3>).6h,2[3]*,7/2,,,L18847,,5392.728,8.592806658315256,wn(cm-1)
Cr,2,1853.5701,0.0002,1853.5699,0.0010,5393.5216,11,,,115560.936,120954.458,3d4.(5D<2>).5g,2[6],11/2,3d4.(5D<2>).6h,2[7]*,13/2,,,L18847,,5393.5216,8.592953808628081,wn(cm-1)
Cr,2,1853.5283,0.0002,1853.5283,0.0010,5393.6431,14,,,115560.829,120954.472,3d4.(5D<2>).5g,2[6],13/2,3d4.(5D<2>).6h,2[7]*,15/2,,,L18847,,5393.6431,8.592976335400108,wn(cm-1)
Cr,2,1853.1831,0.0003,1853.1834,0.0010,5394.6477,7,,,115732.095,121126.742,3d4.(5D<3>).5g,2[3],5/2,3d4.(5D<3>).6h,2[4]*,7/2,,,L18847,,5394.6477,8.5931625743552,wn(cm-1)
Cr,2,1853.1257,0.0004,1853.1257,0.0010,5394.8148,6,,,115731.924,121126.739,3d4.(5D<3>).5g,2[3],7/2,3d4.(5D<3>).6h,2[4]*,9/2,,,L18847,,5394.8148,8.593193549021455,wn(cm-1)
Cr,2,1853.1049,0.0002,1853.1047,0.0010,5394.8756,10,,,115556.286,120951.162,3d4.(5D<2>).5g,2[4],9/2,3d4.(5D<2>).6h,2[5]*,11/2,,,L18847,,5394.8756,8.593204819038991,wn(cm-1)
Cr,2,1853.0856,0.0004,1853.0858,0.0010,5394.9317,3,,,115945.334,121340.265,3d4.(5D<4>).5g,2[3],7/2,3d4.(5D<4>).6h,2[3]*,7/2,,,L18847,,5394.9317,8.593215217741848,wn(cm-1)
Cr,2,1853.0644,0.0002,1853.0645,0.0010,5394.9935,10,,,115556.158,120951.151,3d4.(5D<2>).5g,2[4],7/2,3d4.(5D<2>).6h,2[5]*,9/2,,,L18847,,5394.9935,8.593226672872232,wn(cm-1)
Cr,2,1852.6370,0.0002,1852.6370,0.0010,5396.2379,12,,,115554.910,120951.148,3d4.(5D<2>).5g,2[5],9/2,3d4.(5D<2>).6h,2[6]*,11/2,,,L18847,,5396.2379,8.59345730456928,wn(cm-1)
Cr,2,1852.59258,0.00017,1852.5927,0.0010,5396.3674,14,,,115554.791,120951.158,3d4.(5D<2>).5g,2[5],11/2,3d4.(5D<2>).6h,2[6]*,13/2,,,L18847,,5396.3674,8.593481302482001,wn(cm-1)
Cr,2,1851.91971,0.00017,1851.9197,0.0010,5398.3281,13,,,115371.253,120769.581,3d4.(5D<0>).5g,2[4],9/2,3d4.(5D<0>).6h,2[5]*,11/2,,,L18847,,5398.3281,8.593844573501839,wn(cm-1)
Cr,2,1851.8846,0.0002,1851.8844,0.0010,5398.4304,12,,,115371.136,120769.567,3d4.(5D<0>).5g,2[4],7/2,3d4.(5D<0>).6h,2[5]*,9/2,,,L18847,,5398.4304,8.593863523633956,wn(cm-1)
Cr,2,1851.5653,0.0004,1851.5658,0.0010,5399.3613,4,,,115725.296,121124.656,3d4.(5D<3>).5g,2[2],5/2,3d4.(5D<3>).6h,2[3]*,7/2,,,L18847,,5399.3613,8.59403594777922,wn(cm-1)
Cr,2,1851.5039,0.0007,1851.5041,0.0014,5399.5403,4,,,115725.114,121124.654,3d4.(5D<3>).5g,2[2],3/2,3d4.(5D<3>).6h,2[3]*,5/2,,,L18847,,5399.5403,8.594069099299004,wn(cm-1)
Cr,2,1851.25692,0.00017,1851.2572,0.0010,5400.2608,13,,,115723.757,121124.017,3d4.(5D<3>).5g,2[7],13/2,3d4.(5D<3>).6h,2[8]*,15/2,,,L18847,,5400.2608,8.594202527682434,wn(cm-1)
Cr,2,1851.18795,0.00017,1851.1880,0.0010,5400.4620,15,,,115723.571,121124.033,3d4.(5D<3>).5g,2[7],15/2,3d4.(5D<3>).6h,2[8]*,17/2,,,L18847,,5400.462,8.594239784448254,wn(cm-1)
Cr,2,1850.46842,0.00010,1850.4684,0.0010,5402.5619,8,,,110385.731,115788.293,3d4.(5D).6p,6D*,9/2,3d4.(5D).7s,6D,9/2,,,L18847,,5402.5619,8.594628545973894,wn(cm-1)
Cr,2,1850.2456,0.0006,1850.2454,0.0010,5403.2125,4,,,115719.474,121122.687,3d4.(5D<3>).5g,2[1],3/2,3d4.(5D<3>).6h,2[2]*,5/2,,,L18847,,5403.2125,8.594748963072512,wn(cm-1)
Cr,2,1849.37110,0.00017,1849.3709,0.0010,5405.7675,6,,,110377.023,115782.791,3d4.(5D).5d,4G,11/2,3d4.(5D<4>).5f,2[7]*,13/2,,,L18847,,5405.7675,8.595221718142387,wn(cm-1)
Cr,2,1847.86577,0.00017,1847.8658,0.0010,5410.1712,14,,,115927.194,121337.365,3d4.(5D<4>).5g,2[8],15/2,3d4.(5D<4>).6h,2[9]*,17/2,,,L18847,,5410.1712,8.596036016441495,wn(cm-1)
Cr,2,1847.8241,0.0002,1847.8245,0.0010,5410.2931,3,,,110007.503,115417.795,3d4.(5D).6p,6D*,3/2,3d4.(5D).7s,6D,5/2,,,L18847,,5410.2931,8.59605854782215,wn(cm-1)
Cr,2,1847.77861,0.00014,1847.7784,0.0010,5410.4264,17,,,115926.961,121337.388,3d4.(5D<4>).5g,2[8],17/2,3d4.(5D<4>).6h,2[9]*,19/2,,,L18847,,5410.4264,8.596083185740175,wn(cm-1)
Cr,2,1847.1652,0.0002,1847.1652,0.0010,5412.2231,13,,,115411.928,120824.151,3d4.(5D<1>).5g,2[4],7/2,3d4.(5D<1>).6h,2[5]*,9/2,,,L18847,,5412.2231,8.596415211648711,wn(cm-1)
Cr,2,1847.1118,0.0002,1847.1120,0.0010,5412.3796,8,,,115411.743,120824.122,3d4.(5D<1>).5g,2[4],9/2,3d4.(5D<1>).6h,2[5]*,11/2,,,L18847,,5412.3796,8.59644412725963,wn(cm-1)
Cr,2,1845.2998,0.0009,1845.2999,0.0014,5417.694,2,,,115927.324,121345.018,3d4.(5D<4>).5f,2[5]*,9/2,3d4.(5D<4>).6g,2[6],11/2,,,L18847,,5417.694,8.59742554264476,wn(cm-1)
Cr,2,1843.6874,0.0018,1843.6841,0.0024,5422.432,4,,,115916.149,121338.591,3d4.(5D<4>).5f,2[6]*,11/2,3d4.(5D<4>).6g,2[7],13/2,,,L18847,,5422.432,8.598299702281228,wn(cm-1)
Cr,2,1843.6568,0.0011,1843.6569,0.0014,5422.522,2,,,115910.165,121332.687,3d4.(5D<4>).5g,2[1],3/2,3d4.(5D<4>).6h,2[2]*,5/2,,,L18847,,5422.522,8.598316299862002,wn(cm-1)
Cr,2,1837.2631,0.0008,1837.2634,0.0010,5441.393,2,,,115672.779,121114.171,3d4.(5D<3>).5f,2[5]*,9/2,3d4.(5D<3>).6g,2[6],11/2,,,L18847,,5441.393,8.60179037324711,wn(cm-1)
Cr,2,1836.6028,0.0002,1836.6032,0.0010,5443.3491,5,,,110138.191,115581.539,3d4.(5D).6p,6D*,5/2,3d4.(5D).7s,6D,7/2,,,L18847,,5443.3491,8.602149793801699,wn(cm-1)
Cr,2,1830.8215,0.0010,1830.8214,0.0013,5460.538,3,,,115882.140,121342.678,3d4.(5D<4>).5f,2[4]*,7/2,3d4.(5D<4>).6g,2[5],9/2,,,L18847,,5460.538,8.60530259868325,wn(cm-1)
Cr,2,1830.2780,0.0004,1830.2781,0.0010,5462.1593,3,,,109772.287,115234.446,3d4.(5D).6p,6P*,3/2,3d4.(5D).7s,6D,1/2,,,L18847,,5462.1593,8.60559946674933,wn(cm-1)
Cr,2,1822.82394,0.00017,1822.8238,0.0010,5484.4957,7,,,110097.043,115581.539,3d4.(5D).6p,6P*,7/2,3d4.(5D).7s,6D,7/2,,,L18847,,5484.4957,8.609680426823367,wn(cm-1)
Cr,2,1822.1947,0.0015,1822.1949,0.0013,5486.390,2,,,115447.561,120933.950,3d4.(5D<2>).5f,2[3]*,7/2,3d4.(5D<2>).6g,2[4],9/2,,,L18847,,5486.39,8.610025759018164,wn(cm-1)
Cr,2,1821.7627,0.0022,1821.7626,0.0023,5487.691,2,,,115627.701,121115.392,3d4.(5D<3>).5f,2[4]*,7/2,3d4.(5D<3>).6g,2[5],9/2,,,L18847,,5487.691,8.610262863155832,wn(cm-1)
Cr,2,1817.1119,0.0006,1817.1136,0.0020,5501.7360,7,,,115836.534,121338.265,3d4.(5D<4>).5f,2[6]*,13/2,3d4.(5D<4>).6g,2[7],15/2,,,L18847,,5501.736,8.61281895778152,wn(cm-1)
Cr,2,1816.2551,0.0039,1816.251,0.003,5504.331,4,,,115840.373,121344.717,3d4.(5D<4>).5f,2[5]*,11/2,3d4.(5D<4>).6g,2[6],13/2,,,L18847,,5504.331,8.613290515886353,wn(cm-1)
Cr,2,1815.3574,0.0018,1815.3585,0.0013,5507.053,1,,,115598.879,121105.929,3d4.(5D<3>).5f,2[5]*,11/2,3d4.(5D<3>).6g,2[7],13/2,,,L18847,,5507.053,8.613784913330933,wn(cm-1)
Cr,2,1814.9417,0.0010,1814.9416,0.0013,5508.315,4,,,115430.400,120938.715,3d4.(5D<2>).5f,2[4]*,9/2,3d4.(5D<2>).6g,2[6],11/2,,,L18847,,5508.315,8.61401404775577,wn(cm-1)
Cr,2,1814.1857,0.0012,1814.1857,0.0013,5510.610,3,,,115824.417,121335.027,3d4.(5D<4>).5f,2[4]*,9/2,3d4.(5D<4>).6g,2[4],9/2,,,L18847,,5510.61,8.614430603823296,wn(cm-1)
Cr,2,1814.0790,0.0011,1814.0781,0.0013,5510.934,6,,,115309.099,120820.036,3d4.(5D<1>).5f,2[4]*,7/2,3d4.(5D<1>).6g,2[5],9/2,,,L18847,,5510.934,8.614489397763618,wn(cm-1)
Cr,2,1812.7202,0.0006,1812.7193,0.0013,5515.0650,10,,,115598.879,121113.947,3d4.(5D<3>).5f,2[5]*,11/2,3d4.(5D<3>).6g,2[6],13/2,,,L18847,,5515.065,8.615238717656226,wn(cm-1)
Cr,2,1812.34119,0.00013,1812.3414,0.0010,5516.2185,6,,,110272.075,115788.293,3d4.(5D).6p,6D*,7/2,3d4.(5D).7s,6D,9/2,,,L18847,,5516.2185,8.615447850166365,wn(cm-1)
Cr,2,1811.7540,0.0017,1811.7538,0.0016,5518.006,7,,,115824.417,121342.424,3d4.(5D<4>).5f,2[4]*,9/2,3d4.(5D<4>).6g,2[5],11/2,,,L18847,,5518.006,8.61577184212713,wn(cm-1)
Cr,2,1810.5024,0.0009,1810.5024,0.0010,5521.821,3,,,115592.350,121114.171,3d4.(5D<3>).5f,2[4]*,9/2,3d4.(5D<3>).6g,2[6],11/2,,,L18847,,5521.821,8.616462976173317,wn(cm-1)
Cr,2,1810.1580,0.0011,1810.1578,0.0013,5522.872,4,,,115592.350,121115.222,3d4.(5D<3>).5f,2[4]*,9/2,3d4.(5D<3>).6g,2[5],11/2,,,L18847,,5522.872,8.616653293822376,wn(cm-1)
Cr,2,1807.4258,0.0006,1807.4258,0.0010,5531.2200,9,,,115288.746,120819.966,3d4.(5D<1>).5f,2[4]*,9/2,3d4.(5D<1>).6g,2[5],11/2,,,L18847,,5531.22,8.618163685012718,wn(cm-1)
Cr,2,1806.8598,0.0005,1806.8604,0.0010,5532.9528,7,,,115782.791,121315.742,3d4.(5D<4>).5f,2[7]*,13/2,3d4.(5D<4>).6g,2[8],15/2,,,L18847,,5532.9528,8.618476912227347,wn(cm-1)
Cr,2,1806.0906,0.0007,1806.0907,0.0010,5535.3092,4,,,115398.383,120933.692,3d4.(5D<2>).5f,2[4]*,7/2,3d4.(5D<2>).6g,2[5],9/2,,,L18847,,5535.3092,8.618902706274435,wn(cm-1)
Cr,2,1804.8469,0.0008,1804.8461,0.0010,5539.123,1,,,110377.023,115916.149,3d4.(5D).5d,4G,11/2,3d4.(5D<4>).5f,2[6]*,11/2,,,L18847,,5539.123,8.61959146396095,wn(cm-1)
Cr,2,1804.4928,0.0007,1804.4930,0.0010,5540.210,8,,,115393.396,120933.606,3d4.(5D<1>).5f,2[5]*,9/2,3d4.(5D<2>).6g,2[5],11/2,,,L18847,,5540.21,8.619787685160095,wn(cm-1)
Cr,2,1804.1848,0.0008,1804.1842,0.0010,5541.156,1,,,110043.962,115585.120,3d4.(3G).4d,4F,9/2,3d4.(5D<3>).5f,2[6]*,11/2,,,L18847,,5541.156,8.619958422233898,wn(cm-1)
Cr,2,1803.9786,0.0004,1803.9782,0.0010,5541.7897,7,,,115396.769,120938.560,3d4.(5D<1>).5f,2[5]*,11/2,3d4.(5D<2>).6g,2[6],13/2,,,L18847,,5541.7897,8.620072778113254,wn(cm-1)
Cr,2,1800.7057,0.0008,1800.7058,0.0013,5551.862,6,,,115249.241,120801.103,3d4.(5D<1>).5f,2[3]*,7/2,3d4.(5D<1>).6g,2[4],9/2,,,L18847,,5551.862,8.621888645969946,wn(cm-1)
Cr,2,1800.3635,0.0002,1800.3633,0.0010,5552.9175,3,,,109864.877,115417.795,3d4.(5D).6p,6P*,5/2,3d4.(5D).7s,6D,5/2,,,L18847,,5552.9175,8.622078744297099,wn(cm-1)
Cr,2,1799.4204,0.0037,1799.4294,0.0023,5555.828,2,,,115782.791,121338.591,3d4.(5D<4>).5f,2[7]*,13/2,3d4.(5D<4>).6g,2[7],13/2,,,L18847,,5555.828,8.622602745871642,wn(cm-1)
Cr,2,1798.3331,0.0004,1798.3328,0.0010,5559.1871,10,,,115546.522,121105.710,3d4.(5D<3>).5f,2[6]*,13/2,3d4.(5D<3>).6g,2[7],15/2,,,L18847,,5559.1871,8.623207171519658,wn(cm-1)
Cr,2,1791.3987,0.0003,1791.3988,0.0010,5580.7061,9,,,115734.765,121315.471,3d4.(5D<4>).5f,2[7]*,15/2,3d4.(5D<4>).6g,2[8],17/2,,,L18847,,5580.7061,8.62707058858833,wn(cm-1)
Cr,2,1784.7230,0.0020,1784.7226,0.0013,5601.581,2,,,115218.454,120820.036,3d4.(5D<0>).5f,2[3]*,7/2,3d4.(5D<1>).6g,2[5],9/2,,,L18847,,5601.581,8.630804158306617,wn(cm-1)
Cr,2,1784.1192,0.0049,1784.1117,0.0019,5603.476,1,,,115734.765,121338.265,3d4.(5D<4>).5f,2[7]*,15/2,3d4.(5D<4>).6g,2[7],15/2,,,L18847,,5603.476,8.631142398445522,wn(cm-1)
Cr,2,1783.37892,0.00013,1783.3787,0.0010,5605.8024,8,,,109811.992,115417.795,3d4.(5D).6p,6F*,7/2,3d4.(5D).7s,6D,5/2,,,L18847,,5605.8024,8.631557483154884,wn(cm-1)
Cr,2,1780.17259,0.00009,1780.1730,0.0010,5615.8992,11,,,109965.641,115581.539,3d4.(5D).6p,6F*,9/2,3d4.(5D).7s,6D,7/2,,,L18847,,5615.8992,8.633356996826619,wn(cm-1)
Cr,2,1777.8371,0.0004,1777.8360,0.0009,5623.2766,2,,,109611.166,115234.446,3d4.(5D).6p,6F*,3/2,3d4.(5D).7s,6D,1/2,,,L18847,,5623.2766,8.634669797905778,wn(cm-1)
Cr,2,1774.35323,0.00009,1774.3531,0.0009,5634.3177,12,,,110153.975,115788.293,3d4.(5D).6p,6F*,11/2,3d4.(5D).7s,6D,9/2,,,L18847,,5634.3177,8.636631336622832,wn(cm-1)
Cr,2,1771.92412,0.00016,1771.9242,0.0006,5642.0417,3,,,88001.3383,93643.3797,3d4.(5D).4d,e 6F,11/2,3d4.(5D).5p,6F*,11/2,,,L18847,,5642.0417,8.638001282530729,wn(cm-1)
Cr,2,1763.3256,0.0004,1763.3265,0.0009,5669.5539,2,,,109564.895,115234.446,3d4.(5D).6p,6F*,1/2,3d4.(5D).7s,6D,1/2,,,L18847,,5669.5539,8.642865716377903,wn(cm-1)
Cr,2,1756.6029,0.0004,1756.6035,0.0009,5691.2521,2,,,110097.043,115788.293,3d4.(5D).6p,6P*,7/2,3d4.(5D).7s,6D,9/2,,,L18847,,5691.2521,8.646685555636404,wn(cm-1)
Cr,2,1752.6180,0.0014,1752.6183,0.0012,5704.192,2,,,109446.284,115150.475,3d4.(a 3F).5d,4P,3/2,3d4.(5D<2>).5f,2[1]*,1/2,,,L18847,,5704.192,8.648956622116687,wn(cm-1)
Cr,2,1748.7955,0.0005,1748.7950,0.0009,5716.6602,2,,,109864.877,115581.539,3d4.(5D).6p,6P*,5/2,3d4.(5D).7s,6D,7/2,,,L18847,,5716.6602,8.651140032730002,wn(cm-1)
Cr,2,1746.7089,0.0004,1746.7093,0.0009,5723.4892,3,,,109694.307,115417.795,3d4.(5D).6p,6F*,5/2,3d4.(5D).7s,6D,5/2,,,L18847,,5723.4892,8.652333898399469,wn(cm-1)
Cr,2,1739.8403,0.0007,1739.8405,0.0009,5746.084,2,,,109715.636,115461.720,3d4.(3G).4d,4F,3/2,3d4.(5D<2>).5f,2[2]*,5/2,,,L18847,,5746.084,8.656273858297677,wn(cm-1)
Cr,2,1736.7066,0.0006,1736.7059,0.0009,5756.4529,1,,,109661.340,115417.795,3d4.(5D).6p,4P*,3/2,3d4.(5D).7s,6D,5/2,,,L18847,,5756.4529,8.658076748025177,wn(cm-1)
Cr,2,1736.6524,0.0007,1736.6524,0.0006,5756.633,1,,,87687.5091,93444.1417,3d4.(5D).4d,f 6D,9/2,3d4.(5D).5p,6F*,9/2,,,L18847,,5756.633,8.658108034163678,wn(cm-1)
