"k_low","k_high","ratio","rational","rational_error"
23.7232893157263,32.0264105642257,1.34999873491385,"27/20",1.26508615272414e-06
41.8565426170468,51.3685474189676,1.22725252032754,"27/22",2.02069451922249e-05
15.1020408163265,32.0264105642257,2.12066772655008,"123/58",2.19286223344106e-05
19.1740696278511,23.7232893157263,1.23725895316804,"73/59",2.9182425176133e-05
6.03541416566627,32.0264105642257,5.30641471904525,"329/62",3.68938579757838e-05
28.4315726290516,41.8565426170468,1.47218527666941,"53/36",3.69455528110851e-05
9.5984393757503,56.3313325330132,5.86880120067538,"358/61",5.12583410134937e-05
19.1740696278511,28.4315726290516,1.48281367392938,"43/29",5.50532397212145e-05
47.6782713085234,60.594237695078,1.27089837848726,"61/48",6.50451539263575e-05
6.03541416566627,51.3685474189676,8.51118846345102,"383/45",7.73523399075771e-05
9.5984393757503,47.6782713085234,4.9672941029329,"303/61",8.09881788015332e-05
28.4315726290516,60.594237695078,2.13123060358477,"130/61",8.30626011674163e-05
9.5984393757503,51.3685474189676,5.35176036520543,"289/54",9.14866464238884e-05
9.5984393757503,41.8565426170468,4.36076543055469,"266/61",0.000109692849769694
51.3685474189676,60.594237695078,1.17959803692451,"46/39",0.00011085743733541
15.1020408163265,56.3313325330132,3.73004769475358,"235/63",0.000111035405153448
19.1740696278511,47.6782713085234,2.48660155271726,"92/37",0.000115066230768957
32.0264105642257,60.594237695078,1.89200839643152,"70/37",0.000116504539624973
9.5984393757503,23.7232893157263,2.4715777624914,"131/53",0.000120350716145801
6.03541416566627,56.3313325330132,9.3334659373446,"28/3",0.000132604011270132
15.1020408163265,41.8565426170468,2.77158187599364,"97/35",0.000153304565069234
9.5984393757503,28.4315726290516,2.96210368332187,"157/53",0.000160467621527438
51.3685474189676,56.3313325330132,1.09661135779388,"34/31",0.000162835754510038
28.4315726290516,56.3313325330132,1.98129499440539,"105/53",0.000162918933689582
32.0264105642257,51.3685474189676,1.60394332408726,"85/53",0.000169739181602679
32.0264105642257,47.6782713085234,1.48871729514956,"67/45",0.000171593739327403
19.1740696278511,51.3685474189676,2.67906336088154,"142/53",0.000181922137324708
6.03541416566627,9.5984393757503,1.59035305818001,"97/61",0.000189123753780329
41.8565426170468,47.6782713085234,1.13908766294294,"41/36",0.000198774054050554
56.3313325330132,60.594237695078,1.07567556048078,"57/53",0.000203862367569974
15.1020408163265,19.1740696278511,1.26963434022258,"80/63",0.000206929618694396
15.1020408163265,47.6782713085234,3.1570747217806,"161/51",0.000211976682564785
19.1740696278511,60.594237695078,3.16021788129226,"79/25",0.000217881292261524
6.03541416566627,60.594237695078,10.0397812033814,"251/25",0.000218796618597139
6.03541416566627,47.6782713085234,7.89975136747887,"79/10",0.00024863252113505
6.03541416566627,28.4315726290516,4.7107906514172,"179/38",0.000264335627731427
28.4315726290516,51.3685474189676,1.80674309118162,"103/57",0.000274452678024728
15.1020408163265,28.4315726290516,1.88263116057234,"32/17",0.000278219395866364
32.0264105642257,56.3313325330132,1.75890246645176,"51/29",0.00028177679658592
41.8565426170468,60.594237695078,1.44766466378902,"55/38",0.000296242736392172
6.03541416566627,41.8565426170468,6.93515663848831,"215/31",0.000327232479428119
47.6782713085234,56.3313325330132,1.18148856883876,"13/11",0.000329612979426797
41.8565426170468,56.3313325330132,1.34581905267234,"35/26",0.000334793481510332
23.7232893157263,41.8565426170468,1.76436505326013,"30/17",0.000340829092813966
6.03541416566627,23.7232893157263,3.93068125310791,"114/29",0.000353229650714049
19.1740696278511,41.8565426170468,2.18297645880291,"131/60",0.000356874530427653
9.5984393757503,15.1020408163265,1.57338502907886,"96/61",0.000385462724421748
19.1740696278511,56.3313325330132,2.93789130979214,"47/16",0.000391309792136418
9.5984393757503,60.594237695078,6.31292602088675,"101/16",0.000426020886749257
6.03541416566627,19.1740696278511,3.17692690203879,"54/17",0.000456313803492314
28.4315726290516,47.6782713085234,1.67694808622036,"52/31",0.000471268618345455
47.6782713085234,51.3685474189676,1.07739953671065,"14/13",0.000476459787568828
23.7232893157263,56.3313325330132,2.37451610454672,"19/8",0.000483895453280425
32.0264105642257,41.8565426170468,1.30693830122198,"81/62",0.000486688318755091
28.4315726290516,32.0264105642257,1.12643823759157,"71/63",0.000545889392554955
15.1020408163265,23.7232893157263,1.57086645468998,"11/7",0.000562116738587193
23.7232893157263,60.594237695078,2.55420894162892,"143/56",0.000637513057496264
23.7232893157263,51.3685474189676,2.16532145839132,"13/6",0.00134520827535001
15.1020408163265,51.3685474189676,3.40143084260731,"17/5",0.0014308426073133
23.7232893157263,28.4315726290516,1.19846671558333,"6/5",0.00153328441666889
19.1740696278511,32.0264105642257,1.67029802153769,"107/64",0.0015769784623092
9.5984393757503,32.0264105642257,3.33662685260459,"207/62",0.00208282481476507
6.03541416566627,15.1020408163265,2.5022376926902,"5/2",0.00223769269020391
9.5984393757503,19.1740696278511,1.99762366331061,"2/1",0.00237633668938764
15.1020408163265,60.594237695078,4.01232114467409,"257/64",0.00330385532591393
23.7232893157263,47.6782713085234,2.00976646509627,"129/64",0.00585853490372701
