"k_low","k_high","ratio","rational","rational_error"
17.1698679471789,51.2412965186074,2.98437336130047,"191/64",1.63869952807261e-06
33.9033613445378,38.5798319327731,1.13793530796877,"33/29",4.27348601084176e-06
38.5798319327731,42.6836734693878,1.10637271680617,"52/47",1.02619172308582e-05
17.1698679471789,22.1644657863145,1.29089320048942,"71/55",1.58904196660981e-05
22.1644657863145,25.0912364945978,1.13204787954287,"60/53",2.75921552437275e-05
9.05762304921969,55.1224489795918,6.0857521537442,"213/35",3.78680299162326e-05
17.1698679471789,46.7238895558223,2.72127250480685,"166/61",3.89706029841896e-05
38.5798319327731,76.0234093637455,1.97054796651834,"67/34",4.02687757743436e-05
46.7238895558223,76.0234093637455,1.62707792708307,"96/59",4.07169847307376e-05
30.2448979591837,55.1224489795918,1.8225371120108,"113/62",4.35331504937686e-05
22.1644657863145,46.7238895558223,2.1080539457293,"78/37",5.41623788117285e-05
38.5798319327731,51.2412965186074,1.32818869216168,"85/64",6.36921616827824e-05
33.9033613445378,76.0234093637455,2.24235610714728,"74/33",6.81352769587029e-05
30.2448979591837,76.0234093637455,2.51359450662856,"93/37",8.0993115048944e-05
25.0912364945978,46.7238895558223,1.86215970527726,"54/29",9.07397600180548e-05
46.7238895558223,51.2412965186074,1.09668302458827,"34/31",9.1168960118404e-05
17.1698679471789,55.1224489795918,3.21041775913302,"61/19",0.00010855665645515
9.05762304921969,51.2412965186074,5.6572564612326,"198/35",0.000113604089746921
9.05762304921969,38.5798319327731,4.25937707090789,"115/27",0.000117811648626898
9.05762304921969,30.2448979591837,3.33916500994036,"187/56",0.000120704345356604
22.1644657863145,38.5798319327731,1.74061636787088,"47/27",0.000124372869863887
9.05762304921969,76.0234093637455,8.39330682571239,"512/61",0.000135797238426605
55.1224489795918,76.0234093637455,1.379173290938,"40/29",0.000137053889589511
25.0912364945978,33.9033613445378,1.35120329170853,"50/37",0.000148059642820497
22.1644657863145,42.6836734693878,1.9257704598386,"52/27",0.000155466087329748
25.0912364945978,55.1224489795918,2.19688053203196,"134/61",0.000159220556550377
42.6836734693878,76.0234093637455,1.78108872045113,"57/32",0.000161279548874349
17.1698679471789,25.0912364945978,1.46135291033036,"19/13",0.000185551208099932
22.1644657863145,55.1224489795918,2.48697394789579,"97/39",0.00020553928369571
9.05762304921969,17.1698679471789,1.89562624254473,"91/48",0.000207090788601372
9.05762304921969,46.7238895558223,5.1585155732273,"325/63",0.000214585502856579
22.1644657863145,33.9033613445378,1.52962682120999,"26/17",0.000215056504105249
9.05762304921969,33.9033613445378,3.74307488402916,"131/35",0.000217741172015451
38.5798319327731,55.1224489795918,1.42878924604039,"10/7",0.000217817468960879
17.1698679471789,33.9033613445378,1.97458486278623,"77/39",0.000225888427251464
33.9033613445378,46.7238895558223,1.37814917762867,"51/37",0.000229200749711334
30.2448979591837,51.2412965186074,1.6942129078352,"61/36",0.000231536609245575
33.9033613445378,51.2412965186074,1.51139280845564,"65/43",0.000235098521102595
51.2412965186074,76.0234093637455,1.48363555430606,"46/31",0.000235413435872189
9.05762304921969,22.1644657863145,2.44705102717031,"115/47",0.000242516532013681
42.6836734693878,55.1224489795918,1.29141764284007,"31/24",0.000249023826599748
17.1698679471789,42.6836734693878,2.48596399230904,"87/35",0.000249706594750876
30.2448979591837,33.9033613445378,1.12096134000159,"37/33",0.000250781210533457
46.7238895558223,55.1224489795918,1.17974872176974,"59/50",0.000251278230261054
25.0912364945978,30.2448979591837,1.20539687096311,"47/39",0.000268665834906701
51.2412965186074,55.1224489795918,1.07574266704151,"57/53",0.000270968928306914
33.9033613445378,42.6836734693878,1.25898057822708,"34/27",0.000278681032181982
30.2448979591837,38.5798319327731,1.27558148765579,"37/29",0.000280581309726191
9.05762304921969,25.0912364945978,2.77017892644135,"169/61",0.000312876837337051
42.6836734693878,46.7238895558223,1.09465483539818,"58/53",0.000315212756670791
25.0912364945978,51.2412965186074,2.04219893784986,"96/47",0.000354253639497593
22.1644657863145,51.2412965186074,2.31186697719764,"141/61",0.000391567361572864
17.1698679471789,30.2448979591837,1.76151022548505,"37/21",0.000394536419707103
25.0912364945978,76.0234093637455,3.02987895316014,"100/33",0.000424077142894053
38.5798319327731,46.7238895558223,1.2110962442045,"63/52",0.000442217333962214
42.6836734693878,51.2412965186074,1.20048937576465,"6/5",0.00048937576464958
30.2448979591837,42.6836734693878,1.4112685560054,"24/17",0.000496149876954677
22.1644657863145,30.2448979591837,1.3645669717814,"86/63",0.000512393297964708
25.0912364945978,38.5798319327731,1.53758193387876,"83/54",0.000544896841724984
9.05762304921969,42.6836734693878,4.71245858184228,"278/59",0.000594175062619051
30.2448979591837,46.7238895558223,1.54485194887672,"17/11",0.000602596577828685
25.0912364945978,42.6836734693878,1.70113870149754,"97/57",0.000615684467376143
17.1698679471789,76.0234093637455,4.42772242614927,"31/7",0.000849002422154577
33.9033613445378,55.1224489795918,1.62586973071544,"13/8",0.000869730715436612
17.1698679471789,38.5798319327731,2.24694983394511,"137/61",0.00104819460085226
22.1644657863145,76.0234093637455,3.4299680441965,"199/58",0.0010664385621193
