element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Co,2,455.9301,0.0004,455.93007,0.00012,21927.041,200,2.0e+05,E,41738.15,63665.192,3d6.4s2,a 5D,2,3d7.(4P).4p,z 5P*,1,,T6999,L9429c118,,21927.041,9.99547590298759,wn(cm-1)
Co,2,455.00804,0.00021,455.00732,0.00006,21971.474,56,1.0e+06,D,63510.180,85481.689,3d7.(2G).4p,y 3F*,4,3d7.(4F).5s,e 3F,4,,T6999,L9429c118,,21971.474,9.997500254616515,wn(cm-1)
Co,2,454.3997,0.0025,454.4003,0.0012,22000.89,44,,,97496.428,119497.29,3d7.(4F).5p,3D*,3,3d7.(4F).7s,5F,4,,,L4687c119,,22000.89,9.998838186067644,wn(cm-1)
Co,2,453.7954,0.0004,453.79546,0.00008,22030.185,110,1.0e+05,E,41314.150,63344.333,3d6.4s2,a 5D,3,3d7.(4P).4p,z 5P*,3,,T6999,L9429c118,,22030.185,10.000168837400711,wn(cm-1)
Co,2,453.3219,0.0003,453.32217,0.00016,22053.197,290,3.4e+05,D,41314.150,63367.333,3d6.4s2,a 5D,3,3d7.(4P).4p,z 5P*,2,,T6999,L9429c118,,22053.197,10.001212859027284,wn(cm-1)
Co,2,451.6649,0.0025,451.66313,0.00010,22134.10,10,1.6e+05,D,27902.161,50036.348,3d7.(2H).4s,a 3H,4,3d7.(4F).4p,z 3G*,3,,T6999,L4687c119,,22134.1,10.004874684750732,wn(cm-1)
Co,2,451.6045,0.0025,451.59848,0.00005,22137.06,70,,,63344.333,85481.689,3d7.(4P).4p,z 5P*,3,3d7.(4F).5s,e 3F,4,,,L4687c119,,22137.06,10.005008406117165,wn(cm-1)
Co,2,450.05571,0.00021,450.05430,0.00008,22213.240,87bl(Co I),5.e+04,E,27484.373,49697.683,3d7.(2D2).4s,a 3D,3,3d7.(4F).4p,z 3F*,4,,T6999,L9429c118,,22213.24,10.008443786483115,wn(cm-1)
Co,2,449.9234,0.0006,449.92187,0.00006,22219.77,74,,,25317.517,47537.365,3d7.(2P).4s,c 3P,1,3d7.(4F).4p,z 5D*,2,,,L9429c118,,22219.77,10.008737712104946,wn(cm-1)
Co,2,449.7440,0.0025,449.74280,0.00006,22228.64,67d,,,27468.988,49697.683,3d7.(2H).4s,a 3H,5,3d7.(4F).4p,z 3F*,4,,,L4687c119,,22228.64,10.009136826499262,wn(cm-1)
Co,2,449.1201,0.0025,449.12267,0.00022,22259.51,27d,4.e+04,E,41047.299,63306.686,3d7.(2F).4s,c 3F,4,3d7.(2G).4p,z 3H*,5,,T6999,L4687c119,,22259.51,10.01052461200864,wn(cm-1)
Co,2,448.9121,0.0025,448.91162,0.00004,22269.83,27d,,,28111.872,50381.724,3d7.(2D2).4s,a 3D,2,3d7.(4F).4p,z 3F*,3,,,L4687c119,,22269.83,10.01098812663449,wn(cm-1)
Co,2,448.834,0.005,448.85145,0.00010,22273.71,10d,,,41314.150,63586.987,3d6.4s2,a 5D,3,3d7.(4P).4p,y 3D*,3,,,L4687c119,,22273.71,10.011162338204107,wn(cm-1)
Co,2,448.26731,0.00018,448.26772,0.00010,22301.860,140,1.5e+05,E,41314.150,63615.990,3d6.4s2,a 5D,3,3d7.(4P).4p,y 3D*,2,,T6999,L9429c118,,22301.86,10.0124253620417,wn(cm-1)
Co,2,445.6186,0.0025,445.6180,0.0012,22434.42,43,,,97062.844,119497.29,3d7.(4F).5p,3F*,4,3d7.(4F).7s,5F,4,,,L4687c119,,22434.42,10.018351665613233,wn(cm-1)
Co,2,445.042,0.005,445.05394,0.00022,22463.48,14d,4.e+04,E,41047.299,63510.180,3d7.(2F).4s,c 3F,4,3d7.(2G).4p,y 3F*,4,,T6999,L4687c119,,22463.48,10.019646158409467,wn(cm-1)
Co,2,443.2568,0.0025,443.25612,0.00004,22553.95,14d,,,63792.717,86346.705,3d7.(2G).4p,z 3H*,4,3d7.(4F).5s,e 3F,3,,,L4687c119,,22553.95,10.023665495888118,wn(cm-1)
Co,2,442.7450,0.0025,442.74352,0.00022,22580.02,69d,2.7e+05,D,64360.050,86940.150,3d7.(2G).4p,y 3F*,3,3d7.(4F).5s,e 3F,2,,T6999,L4687c119,,22580.02,10.024820723442854,wn(cm-1)
Co,2,442.5782,0.0025,442.5817,0.0014,22588.53,43d,,,98278.565,120866.92,3d7.(4F).5p,3G*,3,3d7.(4F).7s,3F,3,,,L4687c119,,22588.53,10.025197534303539,wn(cm-1)
Co,2,441.8467,0.0008,441.84668,0.00006,22625.93,92,1.4e+06,D,61388.250,84014.181,3d7.(4P).4p,y 5D*,4,3d7.(4F).5s,e 5F,5,,T6999,L9429c118,,22625.93,10.026851872695717,wn(cm-1)
Co,2,441.39045,0.00016,441.39069,0.00008,22649.318,470,7.e+05,D,40695.028,63344.333,3d6.4s2,a 5D,4,3d7.(4P).4p,z 5P*,3,,T6999,L9429c118,,22649.318,10.027885020082577,wn(cm-1)
