ell,count,edge_lo,edge_hi,baseline
8.546769462530982,1.0,8.54107415763762,8.552464767424345,0.6792443084470826
8.558160072317708,0.0,8.552464767424345,8.56385537721107,0.6298843114953172
8.569550682104431,0.0,8.56385537721107,8.575245986997794,0.5786771212106396
8.580941291891158,1.0,8.575245986997794,8.586636596784519,0.5263506047535642
8.59233190167788,0.0,8.586636596784519,8.598027206571244,0.4736493952464358
8.603722511464607,1.0,8.598027206571244,8.609417816357968,0.4213228787893605
8.61511312125133,1.0,8.609417816357968,8.620808426144693,0.3701156885046828
8.626503731038056,0.0,8.620808426144693,8.632199035931418,0.32075569155291744
8.63789434082478,0.0,8.632199035931418,8.643589645718142,0.27393545399406627
8.649284950611506,0.0,8.643589645718142,8.654980255504867,0.23028581390354835
8.660675560398229,0.0,8.654980255504867,8.666370865291592,0.19034356204675038
8.672066170184955,0.0,8.666370865291592,8.677761475078317,0.1545181651622201
8.683456779971678,0.0,8.677761475078317,8.68915208486504,0.12306399147150626
8.6948473897584,0.0,8.68915208486504,8.700542694651764,0.09606413808060765
8.706237999545127,0.0,8.700542694651764,8.711933304438489,0.07342987203043647
8.71762860933185,0.0,8.711933304438489,8.723323914225213,0.05491656301341505
8.729019219118577,0.0,8.723323914225213,8.734714524011938,0.04015374154875857
8.7404098289053,0.0,8.734714524011938,8.746105133798663,0.028684427169989903
8.751800438692026,0.0,8.746105133798663,8.757495743585388,0.02000767832026966
8.763191048478749,0.0,8.757495743585388,8.768886353372112,0.013618527002575456
8.774581658265475,0.0,8.768886353372112,8.780276963158837,0.009040796995885543
8.785972268052198,0.0,8.780276963158837,8.791667572945562,0.005850252634356953
8.797362877838925,0.0,8.791667572945562,8.803058182732286,0.003687532573723875
8.808753487625648,0.0,8.803058182732286,8.814448792519011,0.0022619530227201293
8.820144097412374,0.0,8.814448792519011,8.825839402305736,0.0013482815327263034
8.831534707199097,0.0,8.825839402305736,8.83723001209246,0.0007789548189996359
8.842925316985824,0.0,8.83723001209246,8.848620621879185,0.00044535804789879656
8.854315926772546,0.0,8.848620621879185,8.86001123166591,0.00024780804195757703
8.865706536559273,0.0,8.86001123166591,8.871401841452634,0.00012289551385233444
8.877097146345996,0.0,8.871401841452634,8.882792451239359,6.515293101903791e-05
8.888487756132722,0.0,8.882792451239359,8.894183061026084,4.4612015920111914e-05
8.899878365919445,0.0,8.894183061026084,8.905573670812808,4.284692305898195e-05
8.911268975706172,0.0,8.905573670812808,8.916964280599533,8.004859079335249e-05
8.922659585492895,0.0,8.916964280599533,8.928354890386258,0.00014545344320416857
8.934050195279621,0.0,8.928354890386258,8.939745500172982,0.00025705768163564603
8.945440805066344,0.0,8.939745500172982,8.951136109959707,0.0005756845943309731
8.95683141485307,0.0,8.951136109959707,8.962526719746432,0.001040367089265445
8.968222024639793,0.0,8.962526719746432,8.973917329533155,0.0017670542659520825
8.979612634426516,0.0,8.973917329533155,8.98530793931988,0.0029322314710785603
8.991003244213243,0.0,8.98530793931988,8.996698549106604,0.004843987512144546
9.002393853999966,0.0,8.996698549106604,9.008089158893329,0.00781862934480855
9.013784463786692,0.0,9.008089158893329,9.019479768680053,0.012320744530367066
9.025175073573415,0.0,9.019479768680053,9.030870378466778,0.01905738560515042
9.036565683360141,0.0,9.030870378466778,9.042260988253503,0.028727480546330893
9.047956293146864,0.0,9.042260988253503,9.053651598040227,0.04245877907242809
9.05934690293359,0.0,9.053651598040227,9.065042207826952,0.06173495977084119
9.070737512720314,0.0,9.065042207826952,9.076432817613677,0.0879858454905669
9.08212812250704,0.0,9.076432817613677,9.087823427400401,0.12309713761111829
9.093518732293763,0.0,9.087823427400401,9.099214037187126,0.16918826801130554
9.10490934208049,0.0,9.099214037187126,9.11060464697385,0.22852997264322755
9.116299951867212,0.0,9.11060464697385,9.121995256760576,0.30342955605203853
9.127690561653939,0.0,9.121995256760576,9.1333858665473,0.3963530323695172
9.139081171440662,0.0,9.1333858665473,9.144776476334025,0.5092005668507201
9.150471781227388,0.0,9.144776476334025,9.15616708612075,0.6437792141662261
9.161862391014111,1.0,9.15616708612075,9.167557695907474,0.8013062416801111
9.173253000800837,0.0,9.167557695907474,9.178948305694199,0.9819527009112234
9.18464361058756,0.0,9.178948305694199,9.190338915480924,1.1851459597964742
9.196034220374287,0.0,9.190338915480924,9.201729525267648,1.409153519151567
9.20742483016101,0.0,9.201729525267648,9.213120135054373,1.650829138893791
9.218815439947736,6.0,9.213120135054373,9.224510744841098,1.905947036777902
9.23020604973446,2.0,9.224510744841098,9.235901354627822,2.169067040741397
9.241596659521186,0.0,9.235901354627822,9.247291964414547,2.4336206897464794
9.252987269307908,0.0,9.247291964414547,9.25868257420127,2.6926156308578664
9.264377879094631,4.0,9.25868257420127,9.270073183987995,2.938870181002724
9.275768488881358,5.0,9.270073183987995,9.28146379377472,3.1655374478541654
9.28715909866808,5.0,9.28146379377472,9.292854403561444,3.366727912346197
9.298549708454807,8.0,9.292854403561444,9.304245013348169,3.5382639845314783
9.30994031824153,2.0,9.304245013348169,9.315635623134893,3.6780350027304562
9.321330928028257,2.0,9.315635623134893,9.327026232921618,3.7862597811360272
9.33272153781498,10.0,9.327026232921618,9.338416842708343,3.865743635875889
9.344112147601706,5.0,9.338416842708343,9.349807452495067,3.921611913788829
9.355502757388429,3.0,9.349807452495067,9.361198062281792,3.9608590379620785
9.366893367175155,3.0,9.361198062281792,9.372588672068517,3.991810687327562
9.378283976961878,3.0,9.372588672068517,9.383979281855241,4.0234620568738295
9.389674586748605,1.0,9.383979281855241,9.395369891641966,4.0639340259017
9.401065196535328,8.0,9.395369891641966,9.40676050142869,4.120452258602001
9.412455806322054,1.0,9.40676050142869,9.418151111215415,4.197990761540747
9.423846416108777,2.0,9.418151111215415,9.42954172100214,4.29885424258312
9.435237025895503,7.0,9.42954172100214,9.440932330788865,4.421878538305131
9.446627635682226,1.0,9.440932330788865,9.45232294057559,4.5627467865323945
9.458018245468953,2.0,9.45232294057559,9.463713550362314,4.714400092003259
9.469408855255676,6.0,9.463713550362314,9.475104160149039,4.867444228438009
9.480799465042402,3.0,9.475104160149039,9.486494769935764,5.011496203671356
9.492190074829125,6.0,9.486494769935764,9.497885379722488,5.136269150072243
9.503580684615851,10.0,9.497885379722488,9.509275989509213,5.232860048416929
9.514971294402574,6.0,9.509275989509213,9.520666599295938,5.2953167339871134
9.5263619041893,8.0,9.520666599295938,9.532057209082662,5.320962527140573
9.537752513976024,11.0,9.532057209082662,9.543447818869385,5.310980174449913
9.549143123762747,10.0,9.543447818869385,9.55483842865611,5.270077976137184
9.560533733549473,4.0,9.55483842865611,9.566229038442835,5.205915806217268
9.571924343336196,2.0,9.566229038442835,9.57761964822956,5.127627346428643
9.583314953122922,2.0,9.57761964822956,9.589010258016284,5.044256161480012
9.594705562909645,0.0,9.589010258016284,9.600400867803009,4.963796562646367
9.606096172696372,2.0,9.600400867803009,9.611791477589733,4.891488975492431
9.617486782483095,5.0,9.611791477589733,9.623182087376458,4.829293974949403
9.628877392269821,5.0,9.623182087376458,9.634572697163183,4.7762497437262885
9.640268002056544,5.0,9.634572697163183,9.645963306949907,4.728275200588209
9.65165861184327,13.0,9.645963306949907,9.657353916736632,4.679319191642728
9.663049221629993,1.0,9.657353916736632,9.668744526523357,4.622855591872942
9.67443983141672,1.0,9.668744526523357,9.680135136310081,4.552739164889617
9.685830441203443,3.0,9.680135136310081,9.691525746096806,4.464460309379264
9.69722105099017,12.0,9.691525746096806,9.70291635588353,4.356072442557901
9.708611660776892,9.0,9.70291635588353,9.714306965670255,4.22822940910179
9.720002270563619,4.0,9.714306965670255,9.72569757545698,4.084120056144538
9.731392880350342,4.0,9.72569757545698,9.737088185243705,3.9294488245315713
9.742783490137068,1.0,9.737088185243705,9.74847879503043,3.7702590836605676
9.754174099923791,2.0,9.74847879503043,9.759869404817154,3.6133076684612924
9.765564709710517,2.0,9.759869404817154,9.771260014603879,3.4648272963459688
9.77695531949724,0.0,9.771260014603879,9.782650624390604,3.32951924598881
9.788345929283967,1.0,9.782650624390604,9.794041234177328,3.2105890864141333
9.79973653907069,3.0,9.794041234177328,9.805431843964051,3.1098794634901403
9.811127148857414,5.0,9.805431843964051,9.816822453750778,3.028250260328302
9.822517758644139,4.0,9.816822453750778,9.8282130635375,2.9664223215983134
9.833908368430862,5.0,9.8282130635375,9.839603673324225,2.9255699179626826
9.845298978217588,6.0,9.839603673324225,9.85099428311095,2.9076878452876462
9.856689588004311,1.0,9.85099428311095,9.862384892897675,2.9162049641528256
9.868080197791038,1.0,9.862384892897675,9.8737755026844,2.955599210275463
9.87947080757776,3.0,9.8737755026844,9.885166112471124,3.031432689304
9.890861417364487,0.0,9.885166112471124,9.896556722257849,3.1495777407836507
9.90225202715121,0.0,9.896556722257849,9.907947332044573,3.3158889919271703
9.913642636937936,2.0,9.907947332044573,9.919337941831298,3.5352171950192393
9.92503324672466,0.0,9.919337941831298,9.930728551618023,3.81082803003072
9.936423856511386,6.0,9.930728551618023,9.942119161404747,4.143336854528331
9.947814466298109,6.0,9.942119161404747,9.953509771191472,4.531042098888428
9.959205076084835,8.0,9.953509771191472,9.964900380978197,4.968361400692984
9.970595685871558,2.0,9.964900380978197,9.976290990764921,5.44691899884555
9.981986295658285,3.0,9.976290990764921,9.987681600551646,5.955050199507172
9.993376905445007,0.0,9.987681600551646,9.99907221033837,6.478713269211996
10.004767515231734,11.0,9.99907221033837,10.010462820125095,7.001771402823846
10.016158125018457,2.0,10.010462820125095,10.02185342991182,7.508352236091932
10.027548734805183,4.0,10.02185342991182,10.033244039698545,7.984770143996592
10.038939344591906,13.0,10.033244039698545,10.04463464948527,8.42156218996241
10.050329954378633,21.0,10.04463464948527,10.056025259271994,8.815281338502745
