"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Fe","2","1572.3391","0.0004","1572.3391","0.0003","6358.2141","0.6","","","106608.565","112966.779","3d6.(5D).6p","6D*","7/2","3d5.(6S).4p2","6P","7/2","","","L18349c139","",6358.2141,8.75750281501514,"wn(cm-1)"
"Fe","2","1572.1572","0.0002","1572.15958","0.00017","6358.9495","0.9","5.e+04","E","104209.618","110568.558","3d6.(3H).4d","2F","5/2","3d6.(3F2).5p","4F*","5/2","","T6892c83","L18349c139","",6358.9495,8.75761846973564,"wn(cm-1)"
"Fe","2","1571.94249","0.00015","1571.94279","0.00015","6359.8182","5","2.8e+05","C+","84710.749","91070.566","3d6.(5D).4d","e 6G","7/2","3d6.(5D).5p","4F*","5/2","","T6892c83","L18349c139","",6359.8182,8.75775507101995,"wn(cm-1)"
"Fe","2","1571.91122","0.00014","1571.91214","0.00015","6359.9447","1.8","","","107197.107","113557.048","3d6.(5D).6p","6P*","7/2","3d6.(5D).6d","6F","9/2","","","L18349c139","",6359.9447,8.75777496132781,"wn(cm-1)"
"Fe","2","1571.6080","0.0007","1571.61042","0.00017","6361.172","0.22","2.2e+04","E","104107.939","110469.101","3d6.(3P2).4d","4F","7/2","3d6.(3F2).5p","4D*","7/2","","T6892c83","L18349c139","",6361.172,8.75796791608686,"wn(cm-1)"
"Fe","2","1571.1421","0.0002","1571.14212","0.00020","6363.0581","0.8","1.1e+04","E","103617.577","109980.635","3d6.(3H).4d","4H","13/2","3d5.(2H).4s.4p.(3P*)","4H*","11/2","","T6892c83","L18349c139","",6363.0581,8.7582643741042,"wn(cm-1)"
"Fe","2","1571.0447","0.0005","1571.0448","0.0004","6363.4527","1.6","","","67273.833","73637.285","3d6.(3F2).4p","y 2D*","3/2","3d5.4s2","4F","3/2","","","L18349c139","",6363.4527,8.75832638638805,"wn(cm-1)"
"Fe","2","1570.8629","0.0003","1570.86340","0.00022","6364.1892","0.4","2.4e+05","E","104042.692","110406.879","3d6.(3H).4d","4G","5/2","3d6.(3F2).5p","4F*","3/2","","T6892c83","L18349c139","",6364.1892,8.75844211874549,"wn(cm-1)"
"Fe","2","1570.5867","0.0005","1570.58651","0.00015","6365.308","0.35","","","107728.935","114094.244","3d5.(2D3).4s.4p.(3P*)","2D*","5/2","3d6.(5D).6d","114094","5/2","","","L18349c139","",6365.308,8.75861789945156,"wn(cm-1)"
"Fe","2","1569.1389","0.0005","1569.13972","0.00015","6371.181","0.31","4.1e+04","E","104042.692","110413.870","3d6.(3H).4d","4G","5/2","3d6.(3H).5p","2G*","7/2","","T6892c83","L18349c139","",6371.181,8.75954013169567,"wn(cm-1)"
"Fe","2","1568.8811","0.0008","1568.88091","0.00012","6372.228","0.7","1.5e+04","D+","84266.594","90638.823","3d6.(5D).4d","6P","7/2","3d6.(5D).5p","4D*","5/2","","T6892c83","L18349c139","",6372.228,8.75970445193405,"wn(cm-1)"
"Fe","2","1568.75191","0.00008","1568.75388","0.00017","6372.7530","9","7.e+04","E","103874.261","110247.006","3d6.(3H).4d","4H","9/2","3d6.(3H).5p","2I*","11/2","","T6892c83","L18349c139","",6372.753,8.75978683730603,"wn(cm-1)"
"Fe","2","1567.51386","0.00019","1567.51393","0.00025","6377.7863","1.4","","","106501.029","112878.815","3d5.4s.(7S).4d","6D","9/2","3d6.(5D<4>).5f","2[5]*","11/2","","","L18349c139","",6377.7863,8.76057634120748,"wn(cm-1)"
"Fe","2","1567.3806","0.0003","1567.38024","0.00022","6378.3284","0.5bl(Fe I)","9.e+04","E","103597.409","109975.739","3d6.(3P2).4d","2F","5/2","3d6.(3H).5p","4G*","7/2","","T6892c83","L18349c139","",6378.3284,8.7606613357396,"wn(cm-1)"
"Fe","2","1567.31586","0.00008","1567.31906","0.00012","6378.5920","8bl(Fe I)","","","106608.565","112987.144","3d6.(5D).6p","6D*","7/2","3d6.(5D).7s","6D","5/2","","","L18349c148","",6378.592,8.76070266232812,"wn(cm-1)"
"Fe","2","1566.91940","0.00012","1566.91913","0.00020","6380.2059","1.7","3.0e+04","E","103600.428","109980.635","3d6.(3H).4d","4G","11/2","3d5.(2H).4s.4p.(3P*)","4H*","11/2","","T6892c83","L18349c139","",6380.2059,8.76095564854536,"wn(cm-1)"
"Fe","2","1566.43230","0.00015","1566.43203","0.00015","6382.1899","1.6","","","107371.685","113753.876","3d5.(2D1).4s.4p.(3P*)","4D*","5/2","3d6.(5D).6d","6F","7/2","","","L18349c139","",6382.1899,8.76126656195802,"wn(cm-1)"
"Fe","2","1566.3667","0.0004","1566.36601","0.00025","6382.4572","0.6","","","108387.934","114770.394","3d6.(3G).4d","4H","11/2","3d6.(3G).5p","2H*","9/2","","","L18349c139","",6382.4572,8.76130844325688,"wn(cm-1)"
"Fe","2","1565.80146","0.00008","1565.80151","0.00017","6384.7612","50","3.9e+06","D","103165.320","109550.081","3d6.(3P2).4d","4F","9/2","3d6.(3P2).5p","4D*","7/2","","T6892c83","L18349c139","",6384.7612,8.76166936761062,"wn(cm-1)"
"Fe","2","1565.66394","0.00007","1565.66419","0.00015","6385.3220","24bl(Fe I)","2.6e+05","D+","84685.245","91070.566","3d6.(5D).4d","f 4D","7/2","3d6.(5D).5p","4F*","5/2","","T6892c83","L18349c148","",6385.322,8.761757197892,"wn(cm-1)"
"Fe","2","1564.7789","0.0005","1564.78050","0.00017","6388.9336","0.32","","","102543.689","108932.616","3d6.(5D).6s","6D","3/2","3d6.(3P2).5p","2D*","5/2","","","L18349c139","",6388.9336,8.7623226476856,"wn(cm-1)"
"Fe","2","1564.53031","0.00012","1564.53023","0.00017","6389.9487","1.6","5.e+05","E","104023.921","110413.870","3d6.(5D).5d","4F","5/2","3d6.(3H).5p","2G*","7/2","","T6892c83","L18349c139","",6389.9487,8.76248151917034,"wn(cm-1)"
"Fe","2","1564.2015","0.0004","1564.20246","0.00012","6391.2920","0.6","","","107165.760","113557.048","3d6.(5D).6p","4F*","7/2","3d6.(5D).6d","6F","9/2","","","L18349c139","",6391.292,8.76269171785707,"wn(cm-1)"
"Fe","2","1564.1727","0.0008","1564.17235","0.00024","6391.409","0.27","","","106520.612","112912.023","3d5.4s.(7S).4d","6D","7/2","3d6.(5D<4>).5f","2[3]*","7/2","","","L18349c139","",6391.409,8.76271002384733,"wn(cm-1)"
"Fe","2","1564.09429","0.00019","1564.09356","0.00020","6391.7300","1.1","","","103420.207","109811.940","3d6.(5D<3>).4f","2[6]*","11/2","3d6.(3G).4d","4F","9/2","","","L18349c139","",6391.73,8.76276024625359,"wn(cm-1)"
"Fe","2","1562.40578","0.00007","1562.40568","0.00012","6398.6376","9","1.0e+06","D+","104107.939","110506.577","3d6.(3P2).4d","4F","7/2","3d6.(3P2).5p","4D*","5/2","","T6892c83","L18349c139","",6398.6376,8.76384037168666,"wn(cm-1)"
"Fe","2","1560.53257","0.00007","1560.53240","0.00015","6406.3183","5","9.e+03","E","103165.320","109571.639","3d6.(3P2).4d","4F","9/2","3d5.(2G2).4s.4p.(3P*)","4H*","7/2","","T6892c83","L18349c139","",6406.3183,8.7650400167274,"wn(cm-1)"
"Fe","2","1560.3770","0.0003","1560.37725","0.00019","6406.9569","0.4","","","108463.918","114870.874","3d6.(3G).4d","4I","13/2","3d6.(3G).5p","4G*","11/2","","","L18349c139","",6406.9569,8.76513969459907,"wn(cm-1)"
"Fe","2","1559.4878","0.0004","1559.48857","0.00017","6410.6103","0.4","1.9e+04","D","103118.421","109529.028","3d6.(5D).6s","4D","3/2","3d6.(3P2).5p","4P*","1/2","","T6892c83","L18349c139","",6410.6103,8.7657097559909,"wn(cm-1)"
"Fe","2","1559.3912","0.0003","1559.39443","0.00024","6411.0074","0.5","","","106501.029","112912.023","3d5.4s.(7S).4d","6D","9/2","3d6.(5D<4>).5f","2[3]*","7/2","","","L18349c145","",6411.0074,8.7657716982527,"wn(cm-1)"
"Fe","2","1558.96407","0.00008","1558.96426","0.00012","6412.7638","4","2.0e+04","E","102394.764","108807.527","3d6.(5D).6s","4D","7/2","3d6.(3P2).5p","4P*","5/2","","T6892c83","L18349c139","",6412.7638,8.76604562703442,"wn(cm-1)"
"Fe","2","1558.4327","0.0002","1558.43302","0.00015","6414.9503","0.6","1.8e+05","E","103832.057","110247.006","3d6.(3H).4d","4K","13/2","3d6.(3H).5p","2I*","11/2","","T6892c83","L18349c139","",6414.9503,8.76638652955285,"wn(cm-1)"
"Fe","2","","","1558.2308","0.0005","6415.7814","","2.62e-03","C+","20516.9534","26932.7348","3d7","a 2D2","5/2","3d6.(3P2).4s","b 2P","1/2","E2","T8961","","",6415.7814,8.7665160778936,"wn(cm-1)"
"Fe","2","1558.13621","0.00008","1558.13621","0.00012","6416.1710","4","","","106814.180","113230.351","3d6.(5D).6p","6D*","5/2","3d6.(5D).7s","6D","3/2","","","L18349c139","",6416.171,8.76657680131089,"wn(cm-1)"
"Fe","2","1557.60368","0.00014","1557.60213","0.00012","6418.3646","1.3bl(Fe I)","","","107298.265","113716.636","3d5.(2F1).4s.4p.(3P*)","4G*","5/2","3d6.(5D).6d","113716","7/2","","","L18349c148","",6418.3646,8.76691862903099,"wn(cm-1)"
"Fe","2","1557.4797","0.0002","1557.47934","0.00017","6418.8757","0.8","","","105414.186","111833.063","3d6.(3F2).4d","4G","5/2","3d6.(3F2).5p","2F*","5/2","","","L18349c139","",6418.8757,8.76699825673731,"wn(cm-1)"
"Fe","2","1555.3840","0.0005","1555.38212","0.00019","6427.524","0.5","5.e+03","D","103986.338","110413.870","3d6.(3H).4d","4H","7/2","3d6.(3H).5p","2G*","7/2","","T6892c83","L18349c139","",6427.524,8.76834467308873,"wn(cm-1)"
"Fe","2","1555.14343","0.00008","1555.14766","0.00019","6428.5185","14bl(Fe I)","","","108217.596","114646.097","3d5.(2F1).4s.4p.(3P*)","4F*","9/2","3d6.(5D).6d","4G","7/2","","","L18349c148","",6428.5185,8.76849938632992,"wn(cm-1)"
"Fe","2","1553.8884","0.0005","1553.88638","0.00024","6433.711","0.28","","","105211.079","111644.798","3d6.(5D).5d","4G","9/2","3d5.(2H).4s.4p.(3P*)","4I*","9/2","","","L18349c139","",6433.711,8.76930678916503,"wn(cm-1)"
"Fe","2","1552.9418","0.0004","1552.94260","0.00014","6437.6321","0.6","","","107572.279","114009.908","3d6.(5D).6p","6F*","5/2","3d6.(5D).6d","4D","7/2","","","L18349c139","",6437.6321,8.7699160651498,"wn(cm-1)"
"Fe","2","1552.6294","0.0010","1552.62737","0.00019","6438.928","0.23","","","106501.029","112939.965","3d5.4s.(7S).4d","6D","9/2","3d6.(5D<4>).5f","2[5]*","9/2","","","L18349c139","",6438.928,8.77011734561513,"wn(cm-1)"
"Fe","2","1551.42800","0.00007","1551.4248","0.0004","6443.9138","18","","","79284.919","85728.846","3d5.(6S).4s.4p.(1P*)","x 6P*","5/2","3d6.(5D).4d","4S","3/2","","","L18349c145","",6443.9138,8.77089136742279,"wn(cm-1)"
"Fe","2","1551.3377","0.0002","1551.33791","0.00012","6444.2889","1.2","","","107728.935","114173.223","3d5.(2D3).4s.4p.(3P*)","2D*","5/2","3d6.(5D).6d","6D","7/2","","","L18349c139","",6444.2889,8.77094957569416,"wn(cm-1)"
"Fe","2","1551.1239","0.0003","1551.12321","0.00014","6445.1770","0.6","3.1e+04","E","104023.921","110469.101","3d6.(5D).5d","4F","5/2","3d6.(3F2).5p","4D*","7/2","","T6892c83","L18349c139","",6445.177,8.77108737814591,"wn(cm-1)"
"Fe","2","1550.7833","0.0002","1550.78395","0.00017","6446.5926","0.9","","","107947.255","114393.845","3d6.(5D).6p","4P*","3/2","3d6.(5D).6d","114393","3/2","","","L18349c139","",6446.5926,8.7713069911315,"wn(cm-1)"
"Fe","2","1550.7124","0.0004","1550.7123","0.0003","6446.8876","1.2","","","72130.375","78577.263","3d6.(1G2).4p","x 2H*","9/2","3d5.4s2","2G2","9/2","","","L18349c139","",6446.8876,8.771352750693,"wn(cm-1)"
"Fe","2","1550.62964","0.00008","1550.62952","0.00014","6447.2315","17","1.1e+06","D","103102.849","109550.081","3d6.(3P2).4d","4D","7/2","3d6.(3P2).5p","4D*","7/2","","T6892c83","L18349c139","",6447.2315,8.77140609284028,"wn(cm-1)"
"Fe","2","1549.66983","0.00007","1549.67168","0.00019","6451.2247","15","","","107371.685","113822.902","3d5.(2D1).4s.4p.(3P*)","4D*","5/2","3d6.(3D).4d","4P","3/2","","","L18349c145","",6451.2247,8.77202526773465,"wn(cm-1)"
"Fe","2","1549.5042","0.0002","1549.50403","0.00014","6451.9144","1.2","","","107947.255","114399.170","3d6.(5D).6p","4P*","3/2","3d6.(5D).6d","114399","3/2","","","L18349c139","",6451.9144,8.77213217195312,"wn(cm-1)"
"Fe","2","1549.1599","0.0002","1549.15995","0.00022","6453.3483","0.8","","","105291.014","111744.362","3d6.(3F2).4d","4G","7/2","3d6.(3F2).5p","2G*","7/2","","","L18349c139","",6453.3483,8.77235439137464,"wn(cm-1)"
"Fe","2","1549.08847","0.00007","1549.08602","0.00014","6453.6458","16bl(Fe II)*","","","84326.967","90780.623","3d6.(5D).4d","6P","5/2","3d6.(5D).5p","4F*","7/2","","","L18349c148","",6453.6458,8.77240049041176,"wn(cm-1)"
"Fe","2","1548.6165","0.0002","1548.61690","0.00017","6455.6125","1.4","","","107298.265","113753.876","3d5.(2F1).4s.4p.(3P*)","4G*","5/2","3d6.(5D).6d","6F","7/2","","","L18349c139","",6455.6125,8.77270518646316,"wn(cm-1)"
"Fe","2","1548.51298","0.00009","1548.51279","0.00024","6456.0442","2.9","","","103608.921","110064.966","3d6.(3G).5s","e 2G","9/2","3d6.(3H).5p","2G*","9/2","","","L18349c139","",6456.0442,8.77277205627083,"wn(cm-1)"
"Fe","2","1546.24165","0.00019","1546.24230","0.00019","6465.5277","1.1bl(Fe I)","","","103701.778","110167.303","3d6.(5D<2>).4f","2[4]*","9/2","3d6.(3G).4d","4F","7/2","","","L18349c148","",6465.5277,8.77423991200482,"wn(cm-1)"
"Fe","2","1545.5829","0.0008","1545.58109","0.00014","6468.284","0.24","","","104000.810","110469.101","3d6.(5D).5d","6P","7/2","3d6.(3F2).5p","4D*","7/2","","","L18349c139","",6468.284,8.77466612820553,"wn(cm-1)"
"Fe","2","1545.46232","0.00012","1545.46186","0.00019","6468.7881","1.9bl(Fe II)*","","","103102.849","109571.639","3d6.(3P2).4d","4D","7/2","3d5.(2G2).4s.4p.(3P*)","4H*","7/2","","","L18349c148","",6468.7881,8.77474405928551,"wn(cm-1)"
"Fe","2","1545.16373","0.00016","1545.16543","0.00017","6470.0381","5","6.e+05","D","103878.370","110348.401","3d6.(3H).4d","4I","15/2","3d5.(2G2).4s.4p.(3P*)","4H*","13/2","","T6892c83","L18349c139","",6470.0381,8.77493727619476,"wn(cm-1)"
"Fe","2","1544.2783","0.0007","1544.27658","0.00017","6473.748","0.29","","","106900.373","113374.128","3d6.(3F2).4d","2G","7/2","3d6.(5D<3>).5f","2[3]*","7/2","","","L18349c139","",6473.748,8.7755105087981,"wn(cm-1)"
"Fe","2","1544.1101","0.0003","1544.10938","0.00014","6474.4531","2","9.e+03","D","84424.422","90898.878","3d6.(5D).4d","6P","3/2","3d6.(5D).5p","4D*","3/2","","T6892c83","L18349c139","",6474.4531,8.77561941968005,"wn(cm-1)"
"Fe","2","1544.0431","0.0003","1544.04356","0.00012","6474.7339","1","","","107459.780","113934.512","3d5.(2F1).4s.4p.(3P*)","4G*","7/2","3d6.(5D).6d","6D","5/2","","","L18349c139","",6474.7339,8.77566278919816,"wn(cm-1)"
"Fe","2","1543.30874","0.00010","1543.30870","0.00014","6477.8148","3.1","","","106866.770","113344.585","3d6.(3F2).4d","4F","5/2","3d6.(5D<3>).5f","2[3]*","5/2","","","L18349c139","",6477.8148,8.7761385102519,"wn(cm-1)"
"Fe","2","1542.1561","0.0004","1542.15621","0.00014","6482.6566","0.6","9.e+04","E","104023.921","110506.577","3d6.(5D).5d","4F","5/2","3d6.(3P2).5p","4D*","5/2","","T6892c83","L18349c139","",6482.6566,8.77688567446774,"wn(cm-1)"
"Fe","2","1541.96861","0.00011","1541.96592","0.00014","6483.4447","2.9bl(Fe II)*","7.e+03","D","103683.078","110166.534","3d6.(5D).5d","4F","9/2","3d6.(3F2).5p","4F*","9/2","","T6892c83","L18349c148","",6483.4447,8.77700723760885,"wn(cm-1)"
"Fe","2","1541.66534","0.00018","1541.66512","0.00017","6484.7201","1.3","","","107525.187","114009.908","3d6.(5D).6p","6P*","5/2","3d6.(5D).6d","4D","7/2","","","L18349c139","",6484.7201,8.77720393467798,"wn(cm-1)"
"Fe","2","1541.2934","0.0002","1541.29339","0.00017","6486.2850","1.1","","","106900.373","113386.658","3d6.(3F2).4d","2G","7/2","3d6.(5D<3>).5f","2[5]*","9/2","","","L18349c139","",6486.285,8.77744522669745,"wn(cm-1)"
"Fe","2","1541.24489","0.00009","1541.24492","0.00019","6486.4891","3.3","","","108391.507","114877.996","3d6.(3G).4d","4G","9/2","3d6.(3G).5p","2G*","9/2","","","L18349c139","",6486.4891,8.77747669259649,"wn(cm-1)"
"Fe","2","1540.39643","0.00009","1540.39641","0.00017","6490.0619","3.5","","","108387.934","114877.996","3d6.(3G).4d","4H","11/2","3d6.(3G).5p","2G*","9/2","","","L18349c139","",6490.0619,8.77802734740304,"wn(cm-1)"
"Fe","2","1539.6584","0.0008","1539.65837","0.00021","6493.173","0.4","","","106924.441","113417.614","3d6.(3F2).4d","2G","9/2","3d6.(5D<3>).5f","2[6]*","11/2","","","L18349c139","",6493.173,8.77850659623178,"wn(cm-1)"
"Fe","2","1539.1461","0.0005","1539.14613","0.00014","6495.3342","0.3","4.2e+04","E","103751.672","110247.006","3d6.(3H).4d","4H","11/2","3d6.(3H).5p","2I*","11/2","","T6892c83","L18349c139","",6495.3342,8.7788393827463,"wn(cm-1)"
"Fe","2","1538.9270","0.0004","1538.92721","0.00017","6496.2589","0.6","","","106866.770","113363.028","3d6.(3F2).4d","4F","5/2","3d6.(5D<3>).5f","2[2]*","3/2","","","L18349c139","",6496.2589,8.77898173634288,"wn(cm-1)"
"Fe","2","1538.82170","0.00010","1538.82180","0.00014","6496.7034","8","6.8e+05","C+","85728.846","92225.549","3d6.(5D).4d","4S","3/2","3d6.(5D).5p","4P*","3/2","","T6892c83","L18349c139","",6496.7034,8.77905015799914,"wn(cm-1)"
"Fe","2","1538.32916","0.00010","1538.32952","0.00014","6498.7835","2.9","","","107217.854","113716.636","3d6.(5D).6p","6F*","9/2","3d6.(5D).6d","113716","7/2","","","L18349c139","",6498.7835,8.77937028452211,"wn(cm-1)"
"Fe","2","1537.1315","0.0003","1537.1322","0.0003","6503.8470","0.8bl(Fe I)","","","93988.181","100492.025","3d5.(4G).4s.4p.(3P*)","w 4G*","5/2","3d6.(3F2).5s","e 2F","7/2","","","L18349c148","",6503.847,8.78014912696571,"wn(cm-1)"
"Fe","2","1536.6769","0.0007","1536.67787","0.00014","6505.771","0.25","2.0e+05","E","104000.810","110506.577","3d6.(5D).5d","6P","7/2","3d6.(3P2).5p","4D*","5/2","","T6892c83","L18349c139","",6505.771,8.78044490813531,"wn(cm-1)"
"Fe","2","1536.30230","0.00009","1536.30216","0.00014","6507.3574","4","","","106866.770","113374.128","3d6.(3F2).4d","4F","5/2","3d6.(5D<3>).5f","2[3]*","7/2","","","L18349c139","",6507.3574,8.78068872345152,"wn(cm-1)"
"Fe","2","1535.8966","0.0011","1535.8964","0.0003","6509.076","0.25","","","106478.067","112987.144","3d5.(4F).4s.4p.(3P*)","6F*","7/2","3d6.(5D).7s","6D","5/2","","","L18349c139","",6509.076,8.78095278964495,"wn(cm-1)"
"Fe","2","1535.72835","0.00008","1535.72821","0.00017","6509.7894","14","","","108086.672","114596.462","3d6.(5D).6p","4P*","1/2","3d6.(5D).6d","114596","3/2","","","L18349c139","",6509.7894,8.78106238444892,"wn(cm-1)"
"Fe","2","1535.54380","0.00018","1535.54422","0.00017","6510.5718","1.6","","","106866.770","113377.340","3d6.(3F2).4d","4F","5/2","3d6.(5D<3>).5f","2[2]*","5/2","","","L18349c139","",6510.5718,8.78118256544681,"wn(cm-1)"
"Fe","2","1534.83029","0.00016","1534.83510","0.00014","6513.5984","18bl(Ne)","","","107728.935","114242.513","3d5.(2D3).4s.4p.(3P*)","2D*","5/2","3d6.(5D).6d","114242","5/2","","","L18349c148","",6513.5984,8.78164733210879,"wn(cm-1)"
"Fe","2","1534.5299","0.0007","1534.52883","0.00016","6514.874","0.35","","","106361.238","112876.116","3d6.(5D).6p","6D*","9/2","3d6.(5D).7s","4D","7/2","","","L18349c139","",6514.874,8.78184314938727,"wn(cm-1)"
"Fe","2","1534.1756","0.0010","1534.17537","0.00021","6516.378","0.2","","","106846.649","113363.028","3d6.(5D).5d","4F","3/2","3d6.(5D<3>).5f","2[2]*","3/2","","","L18349c139","",6516.378,8.78207397908908,"wn(cm-1)"
"Fe","2","1534.12207","0.00016","1534.12193","0.00016","6516.6054","5","2.4e+05","D+","84131.624","90648.230","3d6.(5D).4d","6D","1/2","3d6.(5D).5p","6F*","1/2","","T6892c83","L18349c139","",6516.6054,8.78210887516668,"wn(cm-1)"
"Fe","2","1533.88452","0.00016","1533.8790","0.0003","6517.6146","1.8bl(Fe II)*","","","107655.585","114173.223","3d6.(5D).6p","4D*","5/2","3d6.(5D).6d","6D","7/2","","","L18349c148","",6517.6146,8.7822637290823,"wn(cm-1)"
"Fe","2","1533.63495","0.00014","1533.63547","0.00019","6518.6752","1.8","","","107038.375","113557.048","3d5.(2D3).4s.4p.(3P*)","4D*","7/2","3d6.(5D).6d","6F","9/2","","","L18349c139","",6518.6752,8.78242644409073,"wn(cm-1)"
"Fe","2","1533.53852","0.00007","1533.54043","0.00012","6519.0851","40bl(Fe I)","","","101698.519","108217.596","3d6.(5D).6s","6D","9/2","3d5.(2F1).4s.4p.(3P*)","4F*","9/2","","","L18349c139","",6519.0851,8.78248932298874,"wn(cm-1)"
"Fe","2","1533.4749","","1533.47489","0.00016","6519.356",":","2.09e-03","B","1872.5998","8391.9554","3d7","a 4F","9/2","3d6.(5D).4s","a 4D","5/2","E2","T9588c101","L22760","",6519.356,8.78253087703619,"wn(cm-1)"
"Fe","2","1533.4334","0.0003","1533.43411","0.00019","6519.5318","0.7","","","107197.107","113716.636","3d6.(5D).6p","6P*","7/2","3d6.(5D).6d","113716","7/2","","","L18349c139","",6519.5318,8.7825578425263,"wn(cm-1)"
"Fe","2","1533.18234","0.00007","1533.18154","0.00021","6520.5996","9","","","105589.674","112110.277","3d6.(3F2).4d","4H","7/2","3d6.(3F2).5p","4G*","5/2","","","L18349c145","",6520.5996,8.78272161388253,"wn(cm-1)"
"Fe","2","1532.8930","0.0006","1532.8938","0.0004","6521.830","3.2","","","43620.9842","50142.811","3d6.(5D).4p","z 6P*","3/2","3d6.(3F1).4s","c 4F","5/2","","","L18349c139","",6521.83,8.78291029038551,"wn(cm-1)"
"Fe","2","1532.8606","0.0004","1532.86136","0.00014","6521.9682","0.5","","","107572.279","114094.244","3d6.(5D).6p","6F*","5/2","3d6.(5D).6d","114094","5/2","","","L18349c139","",6521.9682,8.78293148053241,"wn(cm-1)"
"Fe","2","1532.48956","0.00008","1532.48940","0.00014","6523.5473","7","","","107947.255","114470.803","3d6.(5D).6p","4P*","3/2","3d6.(5D).6d","114470","5/2","","","L18349c139","",6523.5473,8.78317357138849,"wn(cm-1)"
"Fe","2","1532.2339","0.0003","1532.23361","0.00016","6524.6359","1","","","107298.265","113822.902","3d5.(2F1).4s.4p.(3P*)","4G*","5/2","3d6.(3D).4d","4P","3/2","","","L18349c139","",6524.6359,8.78334042986769,"wn(cm-1)"
"Fe","2","1531.9293","0.0007","1531.92885","0.00014","6525.933","0.4","","","107826.940","114352.875","3d6.(5D).6p","6P*","3/2","3d6.(5D).6d","114352","5/2","","","L18349c139","",6525.933,8.78353921047476,"wn(cm-1)"
"Fe","2","1531.2095","0.0005","1531.2074","0.0003","6529.001","0.6","7.2e+04","D+","98130.136","104659.146","3d6.(3H).5s","e 4H","13/2","3d5.(2I).4s.4p.(3P*)","4H*","13/2","","T6892c83","L18349c139","",6529.001,8.78400922434943,"wn(cm-1)"
"Fe","2","1531.1227","0.0007","1531.1215","0.0007","6529.371","0.3","","","106398.405","112927.781","3d5.(4D).4s.4p.(3P*)","2P*","3/2","3d5.(6S).4p2","6P","3/2","","","L18349c139","",6529.371,8.78406589297552,"wn(cm-1)"
"Fe","2","1531.0717","0.0006","1531.0669","0.0014","6529.588","0.31","","","97851.332","104380.941","3d6.(1G1).4p","2H*","9/2","3d6.(5D).5d","6F","7/2","","","L18349c145","",6529.588,8.784099126865,"wn(cm-1)"
"Fe","2","1530.8144","0.0006","1530.81322","0.00019","6530.686","0.15","","","106846.649","113377.340","3d6.(5D).5d","4F","3/2","3d6.(5D<3>).5f","2[2]*","5/2","","","L18349c139","",6530.686,8.78426727035151,"wn(cm-1)"
"Fe","2","1530.43417","0.00017","1530.43428","0.00016","6532.3085","1.3","","","105063.561","111595.869","3d6.(3F2).4d","4G","11/2","3d6.(3H).5p","4H*","11/2","","","L18349c139","",6532.3085,8.78451568200143,"wn(cm-1)"
"Fe","2","1529.56604","0.00020","1529.56463","0.00014","6536.0160","0.8bl(Fe I)","","","107217.854","113753.876","3d6.(5D).6p","6F*","9/2","3d6.(5D).6d","6F","7/2","","","L18349c148","",6536.016,8.78508308451726,"wn(cm-1)"
"Fe","2","1528.7220","0.0017","1528.72566","0.00014","6539.625","0.26","","","103874.261","110413.870","3d6.(3H).4d","4H","9/2","3d6.(3H).5p","2G*","7/2","","","L18349c139","",6539.625,8.78563510335773,"wn(cm-1)"
"Fe","2","1528.54912","0.00012","1528.54942","0.00014","6540.3643","2.8","","","106796.679","113337.042","3d6.(5D).5d","4P","5/2","3d6.(5D<3>).5f","2[4]*","7/2","","","L18349c139","",6540.3643,8.78574814626378,"wn(cm-1)"
"Fe","2","1528.43428","0.00008","1528.43421","0.00014","6540.8557","4","","","101698.519","108239.375","3d6.(5D).6s","6D","9/2","3d5.(2F1).4s.4p.(3P*)","4D*","7/2","","","L18349c139","",6540.8557,8.7858232768709,"wn(cm-1)"
"Fe","2","1528.38760","0.00007","1528.38748","0.00023","6541.0555","5","","","105398.876","111939.932","3d6.(3F2).4d","4H","11/2","3d6.(3F2).5p","4G*","9/2","","","L18349c139","",6541.0555,8.78585382286636,"wn(cm-1)"
"Fe","2","1527.4012","0.0004","1527.40183","0.00016","6545.2799","2","2.5e+05","D+","85728.846","92274.123","3d6.(5D).4d","4S","3/2","3d6.(3P1).4p","4P*","5/2","","T6892c83","L18349c139","",6545.2799,8.78649944289941,"wn(cm-1)"
"Fe","2","1527.3346","0.0003","1527.33463","0.00021","6545.5651","0.6","","","103882.740","110428.305","3d6.(5D<1>).4f","2[4]*","7/2","3d6.(3G).4d","4F","5/2","","","L18349c139","",6545.5651,8.78654301533496,"wn(cm-1)"
"Fe","2","1527.2789","0.0005","1527.28120","0.00016","6545.804","0.9bl(Fe I)","6.2e+04","D+","85679.755","92225.549","3d6.(5D).4d","e 4G","5/2","3d6.(5D).5p","4P*","3/2","","T6892c83","L18349c148","",6545.804,8.78657951266358,"wn(cm-1)"
"Fe","2","1527.0500","0.0003","1527.04954","0.00016","6546.7849","0.9","","","108483.877","115030.664","3d6.(3H).5p","4G*","11/2","3d6.(3D).4d","4F","9/2","","","L18349c139","",6546.7849,8.78672935315873,"wn(cm-1)"
