"k_low","k_high","ratio","rational","rational_error"
14.4657863145258,48.3463385354142,3.34211618257261,"127/38",1.09194147195346e-05
48.3463385354142,62.31212484994,1.28886957601341,"58/45",1.93128754801819e-05
6.19447779111645,31.3265306122449,5.05717054263566,"177/35",2.76854928022985e-05
17.3925570228091,55.5996398559424,3.19674903368305,"195/61",2.77222076383588e-05
48.3463385354142,55.5996398559424,1.15002793469489,"23/20",2.79346948912629e-05
62.31212484994,65.4297719087635,1.05003275151235,"21/20",3.27515123490496e-05
17.3925570228091,65.4297719087635,3.76194091662065,"79/21",3.61547158895803e-05
55.5996398559424,62.31212484994,1.12072892938497,"65/58",3.92742125521206e-05
17.3925570228091,48.3463385354142,2.77971424627278,"164/59",5.32293236248371e-05
35.4303721488595,39.5660264105642,1.11672624392227,"67/60",5.95772556062357e-05
6.19447779111645,17.3925570228091,2.8077519379845,"73/26",5.96302921884728e-05
17.3925570228091,35.4303721488595,2.03709966869133,"55/27",6.26316542935434e-05
9.78931572629052,62.31212484994,6.36531976209455,"331/52",6.48532900653365e-05
6.19447779111645,55.5996398559424,8.97567829457364,"368/41",6.8538476082125e-05
9.78931572629052,31.3265306122449,3.20007357900546,"16/5",7.3579005456903e-05
9.78931572629052,39.5660264105642,4.04175608559691,"97/24",8.94189302433901e-05
9.78931572629052,48.3463385354142,4.93868416211907,"242/49",9.13480850064374e-05
6.19447779111645,65.4297719087635,10.5625968992248,"169/16",9.68992248058242e-05
35.4303721488595,62.31212484994,1.75872058549477,"51/29",9.98958396014604e-05
39.5660264105642,62.31212484994,1.57488963393358,"63/40",0.000110366066416789
21.9735894357743,31.3265306122449,1.42564466783217,"67/47",0.000112752938550953
6.19447779111645,21.9735894357743,3.54728682170543,"188/53",0.000117010384671268
17.3925570228091,39.5660264105642,2.27488266151298,"91/40",0.000117338487023222
21.9735894357743,65.4297719087635,2.97765515734266,"134/45",0.000122620435120346
6.19447779111645,48.3463385354142,7.8047480620155,"320/41",0.000129986764983769
31.3265306122449,39.5660264105642,1.26301973558153,"24/19",0.0001381591553129
14.4657863145258,62.31212484994,4.30755186721992,"56/13",0.000140440472390146
31.3265306122449,35.4303721488595,1.13100210768346,"69/61",0.000145433300142273
14.4657863145258,39.5660264105642,2.73514522821577,"93/34",0.000148889431291099
31.3265306122449,55.5996398559424,1.77484192374018,"71/40",0.000158076259819673
39.5660264105642,65.4297719087635,1.65368569564756,"43/26",0.000160458198597224
21.9735894357743,35.4303721488595,1.61240712412587,"79/49",0.000162226166690482
39.5660264105642,55.5996398559424,1.40523688881472,"52/37",0.000168516590683954
31.3265306122449,48.3463385354142,1.54330331481127,"71/46",0.000174946058298708
21.9735894357743,48.3463385354142,2.20020214160839,"11/5",0.000202141608391493
9.78931572629052,21.9735894357743,2.24465019314489,"101/45",0.000205748700444541
6.19447779111645,39.5660264105642,6.38730620155039,"198/31",0.000209427356840486
14.4657863145258,55.5996398559424,3.84352697095436,"123/32",0.000223029045642864
14.4657863145258,21.9735894357743,1.51900414937759,"79/52",0.000226619853175736
17.3925570228091,21.9735894357743,1.26339039204859,"24/19",0.000232497311750013
9.78931572629052,35.4303721488595,3.61928996259734,"76/21",0.000242343549719415
31.3265306122449,65.4297719087635,2.08863767005173,"94/45",0.000251218837155065
14.4657863145258,35.4303721488595,2.44925311203319,"120/49",0.000273520196460098
21.9735894357743,62.31212484994,2.8357736013986,"173/61",0.000291972371889937
35.4303721488595,55.5996398559424,1.56926491266708,"91/58",0.000299395425705562
39.5660264105642,48.3463385354142,1.22191543911282,"11/9",0.0003067831093988
6.19447779111645,9.78931572629052,1.58032945736434,"49/31",0.000315703925981348
21.9735894357743,55.5996398559424,2.53029392482518,"124/49",0.000318320072784317
6.19447779111645,35.4303721488595,5.71967054263566,"143/25",0.000329457364340868
55.5996398559424,65.4297719087635,1.17680208142158,"20/17",0.000331493186290777
14.4657863145258,65.4297719087635,4.52307053941909,"199/44",0.000343266691814392
9.78931572629052,55.5996398559424,5.67962474707217,"142/25",0.000375252927830694
48.3463385354142,65.4297719087635,1.35335526724191,"23/17",0.000414090771326148
9.78931572629052,65.4297719087635,6.68379422404807,"127/19",0.000416302267717938
9.78931572629052,14.4657863145258,1.47771169293028,"65/44",0.000438965657556523
6.19447779111645,62.31212484994,10.0593023255814,"171/17",0.000478796169630868
35.4303721488595,48.3463385354142,1.3645450387111,"86/63",0.000534326368266669
35.4303721488595,65.4297719087635,1.84671421552849,"24/13",0.000560369374640768
21.9735894357743,39.5660264105642,1.8006173513986,"9/5",0.00061735139860164
17.3925570228091,62.31212484994,3.58268912203203,"43/12",0.000644211301306541
14.4657863145258,17.3925570228091,1.20232365145228,"77/64",0.000801348547717851
9.78931572629052,17.3925570228091,1.77668771843767,"103/58",0.000825649472155021
14.4657863145258,31.3265306122449,2.1655601659751,"13/6",0.00110650069156248
17.3925570228091,31.3265306122449,1.80114577581447,"9/5",0.00114577581446729
6.19447779111645,14.4657863145258,2.33527131782946,"7/3",0.00193798449612403
31.3265306122449,62.31212484994,1.98911668902089,"127/64",0.00474168902088534
